Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.3,-,154016352,166243618,0.9264497068215772
-1,SH,0.3,-,154016352,165212801,0.9322301363071024
-1,SH,0.3,-,154016352,165433825,0.9309846514507533
-1,SH,0.3,-,154016352,166240401,0.9264676378736538
-1,SH,0.3,-,154016352,166714365,0.9238337180090105
-1,SH,0.3,-,154016352,167466942,0.9196821153878454
-1,SH,0.3,-,154016352,168080706,0.9163238033228853
-1,SH,0.3,-,154016352,169408914,0.9091395941779555
-1,SH,0.3,-,154016352,169258457,0.9099477449099301
-1,SH,0.3,-,154016352,169486707,0.9087223056945837
-1,SH,0.3,-,154016352,169733346,0.907401845427408
-1,SH,0.3,-,154016352,169690928,0.9076286703589461
-1,SH,0.3,-,154016352,170738592,0.9020593978750036
-1,SH,0.3,-,154016352,169526126,0.9085110091286038
-1,SH,0.3,-,154016352,168742614,0.9127294388606115
-1,SH,0.3,-,154016352,168801328,0.912411966088671
-1,SH,0.3,-,154016352,169047537,0.9110830853345383
-1,SH,0.3,-,154016352,168850362,0.9121470008458136
-1,SH,0.3,-,154016352,168146408,0.9159657529361714
-1,SH,0.3,-,154016352,166345403,0.9258828230059237
-1,SH,0.3,-,154016352,167759191,0.9180799583764178
-1,SH,0.3,-,154016352,167324493,0.9204650720965868
-1,SH,0.3,-,154016352,165860794,0.9285880539045779
-1,SH,0.3,-,154016352,166114455,0.9271700740877512
-1,SH,0.3,-,154016352,164988418,0.9334979600007246
