Sample,Dice,HD95
0_0,0.4305,52.8394
1_0,0.8136,88.4873
2_0,0.9596,78.2243
3_0,0.8590,62.8729
4_0,0.2019,46.4543
5_0,0.6962,97.1905
6_0,0.6647,64.0191
7_0,0.4806,60.9098
8_0,0.2565,62.0459
9_0,0.2067,111.6481
Average,0.5569,72.4692
