Round,Train Loss,Dice WT
-1,0.9575757792592048,0.2294
-1,0.9542162163555622,0.1806
-1,0.9522394582629203,0.4792
-1,0.9499305924773216,0.3392
-1,0.9459903776645661,0.2923
-1,0.9388664688169956,0.1954
-1,0.927834864705801,0.236
-1,0.9125023172795773,0.2071
-1,0.890966498106718,0.3386
-1,0.8614020539820194,0.3441
-1,0.819520282447338,0.5577
-1,0.760549537986517,0.447
-1,0.681998030692339,0.7468
-1,0.5836968456208707,0.8401
-1,0.47364563271403315,0.874
-1,0.3750911465287209,0.9208
-1,0.2867380772531033,0.927
-1,0.22795017153024671,0.9804
-1,0.1896585465967655,0.9832
-1,0.15864144220948218,1.0
-1,0.14119035378098488,0.9383
-1,0.13062112212181093,0.9739
-1,0.11704499393701553,0.9772
-1,0.11077953815460206,1.0
-1,0.10586103782057761,0.9879
