Sample,Dice,HD95
0_0,1.0000,47.6025
1_0,1.0000,4.0000
2_0,1.0000,8.0623
3_0,1.0000,12.1244
4_0,1.0000,2.8284
5_0,1.0000,3.1623
6_0,1.0000,20.0250
7_0,1.0000,3.3166
8_0,1.0000,27.4709
9_0,1.0000,5.0990
Average,1.0000,13.3691
