Sample,Dice,HD95
0_0,1.0000,2.8284
1_0,1.0000,7.5498
2_0,1.0000,1.7321
3_0,0.4054,29.5635
4_0,0.6657,11.8743
5_0,1.0000,5.9161
6_0,1.0000,6.4031
7_0,1.0000,8.1240
8_0,0.7462,7.6811
9_0,0.0000,nan
Average,0.7817,nan
