Round,Train Loss,Dice WT
-1,0.9629273390769958,0.2161
-1,0.9601760187745094,0.1826
-1,0.958802822381258,0.3045
-1,0.9571979352831841,0.263
-1,0.9549387544393539,0.2568
-1,0.9521124260127545,0.2168
-1,0.9482159996032715,0.1839
-1,0.943374578654766,0.2875
-1,0.9374296219646931,0.2634
-1,0.9301234428584575,0.2411
-1,0.9210543963313104,0.247
-1,0.9104239025712013,0.4034
-1,0.8971253013610839,0.4231
-1,0.8814688387513161,0.4571
-1,0.8628630796074868,0.6183
-1,0.8397167013585568,0.3985
-1,0.8122327549755575,0.6662
-1,0.7802234803140162,0.742
-1,0.7440224780142307,0.7138
-1,0.7021695892512799,0.9301
-1,0.6606192682683468,0.9038
-1,0.6140546827018261,0.9605
-1,0.5707910163700581,0.9662
-1,0.5274255619943141,0.9666
-1,0.4873679000139236,0.9853
