Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9499330706163949,0.2619
-1,0.9000349638216637,0.489
-1,0.7341683167160726,0.9367
-1,0.4326381957998463,0.9807
-1,0.22930938335610374,0.9753
-1,0.1589772145829949,0.9795
-1,0.12702475692711623,0.9808
-1,0.11357732578819875,0.981
-1,0.10485428110057234,0.9646
-1,0.10102695843168333,0.9769
-1,0.09653956180109698,0.998
-1,0.09515881795509189,0.9804
-1,0.09348380901649886,0.9968
-1,0.09031584908564885,0.9946
-1,0.09095726001496408,0.9615
-1,0.08541571760878844,0.9914
-1,0.08489456121243683,0.991
-1,0.08329460331622292,0.9883
-1,0.08340076076633791,0.9752
-1,0.08252700695804521,0.9632
-1,0.0786319905051998,0.9839
-1,0.07763476582134471,0.9997
-1,0.0768355293601167,0.9765
-1,0.0772326110916979,1.0
