Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SKH,0.6,32,154016352,45967064,3.3505805151644488
-1,SKH,0.6,32,154016352,45789011,3.36360949125443
-1,SKH,0.6,32,154016352,45661080,3.3730334468676433
-1,SKH,0.6,32,154016352,45575131,3.379394555151397
-1,SKH,0.6,32,154016352,45573957,3.3794816030851944
-1,SKH,0.6,32,154016352,45535290,3.382351386813665
-1,SKH,0.6,32,154016352,45570932,3.379705950437698
-1,SKH,0.6,32,154016352,45531924,3.382601393730464
-1,SKH,0.6,32,154016352,45515834,3.3837971490112486
-1,SKH,0.6,32,154016352,45481504,3.386351289062335
-1,SKH,0.6,32,154016352,45532217,3.382579638105007
-1,SKH,0.6,32,154016352,45604678,3.3772050641787352
-1,SKH,0.6,32,154016352,45521599,3.3833686012108872
-1,SKH,0.6,32,154016352,45508969,3.384307605022332
-1,SKH,0.6,32,154016352,45492045,3.385566626673086
-1,SKH,0.6,32,154016352,45439876,3.3894536033480605
-1,SKH,0.6,32,154016352,45448731,3.388793214370771
-1,SKH,0.6,32,154016352,45406490,3.3919457042005132
-1,SKH,0.6,32,154016352,45522593,3.3832947611231945
-1,SKH,0.6,32,154016352,45445916,3.3890031266424923
-1,SKH,0.6,32,154016352,45428534,3.39029980678014
-1,SKH,0.6,32,154016352,45396938,3.392659432031087
-1,SKH,0.6,32,154016352,45361404,3.395317106524198
-1,SKH,0.6,32,154016352,45377156,3.394138474122152
-1,SKH,0.6,32,154016352,45339394,3.3969653364047847
