Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,101823300,1.512584565615139
-1,KH,0,3,154016352,101985212,1.510183182244108
-1,KH,0,3,154016352,102068126,1.5089564003555822
-1,KH,0,3,154016352,102008158,1.5098434774206981
-1,KH,0,3,154016352,101957908,1.5105876044455522
-1,KH,0,3,154016352,101996404,1.5100174708120102
-1,KH,0,3,154016352,102041934,1.509343717456394
-1,KH,0,3,154016352,102132088,1.5080113901127723
-1,KH,0,3,154016352,102143476,1.5078432615706165
-1,KH,0,3,154016352,102139340,1.507904319726366
-1,KH,0,3,154016352,102146123,1.50780418753632
-1,KH,0,3,154016352,102145742,1.507809811592538
-1,KH,0,3,154016352,102146366,1.5078006005617468
-1,KH,0,3,154016352,102150401,1.5077410415647805
-1,KH,0,3,154016352,102148249,1.5077728057776105
-1,KH,0,3,154016352,102149050,1.5077609826033624
-1,KH,0,3,154016352,102144934,1.5078217388637207
-1,KH,0,3,154016352,102149722,1.5077510636788616
-1,KH,0,3,154016352,102149124,1.5077598903344487
-1,KH,0,3,154016352,102151442,1.507725676549921
-1,KH,0,3,154016352,102146245,1.507802386666294
-1,KH,0,3,154016352,102146159,1.5078036561316026
-1,KH,0,3,154016352,102147219,1.5077880093828104
-1,KH,0,3,154016352,102148248,1.5077728205382437
-1,KH,0,3,154016352,102147832,1.507778960986661
