Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.2,-,154016352,158097947,0.9741831213311983
-1,SH,0.2,-,154016352,166077202,0.9273780464073872
-1,SH,0.2,-,154016352,165928241,0.9282105950488608
-1,SH,0.2,-,154016352,166085407,0.9273322327566456
-1,SH,0.2,-,154016352,166586428,0.924543215862778
-1,SH,0.2,-,154016352,167078141,0.9218222725006099
-1,SH,0.2,-,154016352,167568465,0.919124915810681
-1,SH,0.2,-,154016352,170563738,0.9029841462885987
-1,SH,0.2,-,154016352,169853829,0.9067581978123774
-1,SH,0.2,-,154016352,167096441,0.9217213146586234
-1,SH,0.2,-,154016352,168605713,0.9134705363970044
-1,SH,0.2,-,154016352,167205836,0.9211182763720686
-1,SH,0.2,-,154016352,167268347,0.9207740399342866
-1,SH,0.2,-,154016352,167087410,0.9217711366122983
-1,SH,0.2,-,154016352,166856478,0.9230468779768003
-1,SH,0.2,-,154016352,165951230,0.9280820153580406
-1,SH,0.2,-,154016352,166817474,0.9232627023267782
-1,SH,0.2,-,154016352,166786736,0.9234328508890958
-1,SH,0.2,-,154016352,166812514,0.9232901502392177
-1,SH,0.2,-,154016352,166413308,0.9255050171942376
-1,SH,0.2,-,154016352,166348128,0.9258676589602937
-1,SH,0.2,-,154016352,166287842,0.9262033185217137
-1,SH,0.2,-,154016352,166228844,0.9265320513373719
-1,SH,0.2,-,154016352,166419055,0.9254730552039034
-1,SH,0.2,-,154016352,166021900,0.9276869562197712
