Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9490669466993389,0.2989
-1,0.88271886422938,0.4929
-1,0.7030045496482475,0.9275
-1,0.41514179300443804,0.9741
-1,0.23384552767463757,0.9691
-1,0.1666065514087677,0.9695
-1,0.13909764780717737,0.9796
-1,0.12680390748907538,0.9808
-1,0.11982870747645695,0.9808
-1,0.11532694840548086,0.9763
-1,0.11264745844345467,0.9806
-1,0.11268447187601352,0.9809
-1,0.10867804496311675,0.9772
-1,0.10821380659061319,0.9615
-1,0.10837954113296436,0.9832
-1,0.10401004830411838,0.9713
-1,0.10388592358897715,0.9839
-1,0.10388084182552264,0.9775
-1,0.1038717711088704,0.9822
-1,0.10140488065925299,0.9678
-1,0.10032994586463069,0.9966
-1,0.09909935196240742,0.9962
-1,0.10131045302339628,0.9882
-1,0.10064386704973147,0.9778
