Round,Train Loss,Dice WT
-1,0.9575757792592048,0.2294
-1,0.9545349837839604,0.3083
-1,0.9527996064722538,0.3618
-1,0.9509560953080654,0.3601
-1,0.9482008390128612,0.2391
-1,0.9446062505245209,0.2305
-1,0.9400730359554291,0.1962
-1,0.9345340494811534,0.1866
-1,0.9279203507304192,0.2017
-1,0.9195912301540374,0.2041
-1,0.9097113722562791,0.2364
-1,0.8979640045762063,0.2594
-1,0.8828374567627908,0.288
-1,0.8651041184365749,0.4313
-1,0.8426910156011582,0.496
-1,0.8159711445868016,0.543
-1,0.7837138991057873,0.6828
-1,0.7455940434336663,0.8942
-1,0.6986749088764191,0.9266
-1,0.6475211435556412,0.8525
-1,0.5936948357522487,0.9533
-1,0.5397944302856922,0.95
-1,0.4847010891139507,1.0
-1,0.43324371203780176,0.9465
-1,0.3858500349521637,0.9898
