Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.6,-,154016352,165773342,0.9290779166957113
-1,SH,0.6,-,154016352,157107295,0.9803259047090545
-1,SH,0.6,-,154016352,159130822,0.9678599657127064
-1,SH,0.6,-,154016352,160596974,0.9590239970601743
-1,SH,0.6,-,154016352,161875675,0.9514483959736928
-1,SH,0.6,-,154016352,163414711,0.9424876762656837
-1,SH,0.6,-,154016352,163947862,0.9394227532637852
-1,SH,0.6,-,154016352,164469869,0.9364411369698203
-1,SH,0.6,-,154016352,164460260,0.9364958524246418
-1,SH,0.6,-,154016352,164783515,0.934658733463145
-1,SH,0.6,-,154016352,164606118,0.935666019539765
-1,SH,0.6,-,154016352,164791996,0.9346106340497418
-1,SH,0.6,-,154016352,165939263,0.9281489406945782
-1,SH,0.6,-,154016352,165128992,0.9327032722551479
-1,SH,0.6,-,154016352,165069552,0.9330391307935062
-1,SH,0.6,-,154016352,164345969,0.9371471199071549
-1,SH,0.6,-,154016352,165064226,0.9330692396156657
-1,SH,0.6,-,154016352,164295581,0.9374345373494057
-1,SH,0.6,-,154016352,164447935,0.9365660391761372
-1,SH,0.6,-,154016352,163621964,0.9412938693238916
-1,SH,0.6,-,154016352,164712451,0.935061984308881
-1,SH,0.6,-,154016352,161173115,0.9555957973194499
-1,SH,0.6,-,154016352,164083913,0.9386438258577678
-1,SH,0.6,-,154016352,159962824,0.9628259070775631
-1,SH,0.6,-,154016352,162765269,0.9462482543471675
