Round,Train Loss,Dice WT
-1,0.9614703139743289,0.3181
-1,0.9522295584549776,0.3148
-1,0.9134630585575962,0.2779
-1,0.7924526055653891,0.7318
-1,0.4949435878444362,0.9675
-1,0.257766791292139,1.0
-1,0.1660788676760218,0.9589
-1,0.1409960005734418,0.9993
-1,0.11339560929719392,0.9919
-1,0.10662400937295176,0.995
-1,0.1028428382701702,0.9866
-1,0.10373495892361477,0.9627
-1,0.10091205695727923,0.9644
-1,0.0954685335760718,1.0
-1,0.0970505327791781,0.9819
-1,0.09178707116358989,0.9841
-1,0.09779203818725035,0.9767
-1,0.09016683123133204,0.959
-1,0.08936259005520794,0.9919
-1,0.09754955253085576,0.9119
-1,0.09356957641807762,0.9537
-1,0.09948999495119662,1.0
-1,0.0856018285493593,0.9566
-1,0.0847574376845145,0.9916
-1,0.08613750107653506,0.9541
