Sample,Dice,HD95
0_0,0.6582,69.7567
1_0,0.8488,59.8034
2_0,0.9055,56.0089
3_0,0.7387,55.7674
4_0,0.2494,80.5047
5_0,1.0000,77.3628
6_0,0.3178,79.6492
7_0,0.9559,64.3677
8_0,0.3396,57.2276
9_0,0.4824,89.7441
Average,0.6496,69.0193
