Sample,Dice,HD95
0_0,0.5229,66.3702
1_0,0.3627,86.3018
2_0,0.3935,86.8907
3_0,0.3784,78.7972
4_0,0.2251,47.5920
5_0,0.2878,93.8275
6_0,0.1972,73.0479
7_0,0.4447,59.0085
8_0,0.1246,70.2211
9_0,0.0673,109.8852
Average,0.3004,77.1942
