batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,333196,157749,157695,333250,0.9464
2,0,340310,162397,162385,340322,0.9543
3,0,186080,169918,139991,216007,1.0
4,0,486701,200621,200621,486701,0.8244
5,0,0,12470,0,12470,0.0
6,0,86166,42636,42330,86472,0.979
7,0,110417,46230,46136,110511,0.835
8,0,123950,51782,51782,123950,0.8355
9,0,102045,59342,58867,102520,1.0
10,0,204618,77740,77621,204737,0.7583
11,0,177381,78549,78530,177400,0.8853
12,0,155760,78584,78523,155821,1.0
13,0,136410,79080,72403,143087,1.0
14,0,172342,83463,83038,172767,0.9613
15,0,158582,84845,84410,159017,1.0
16,0,202862,85112,85112,202862,0.8391
17,0,131493,95788,75838,151443,1.0
18,0,151291,98011,94314,154988,1.0
19,0,396047,98512,98512,396047,0.4975
20,0,156424,98996,95462,159958,1.0
21,0,181769,105016,105016,181769,1.0
22,0,251957,107675,107630,252002,0.8542
23,0,161883,107935,104937,164881,1.0
24,0,223614,111614,111613,223615,0.9983
25,0,207270,111967,111474,207763,1.0
26,0,341412,120374,120374,341412,0.7052
27,0,228387,138460,137395,229452,1.0
28,0,204571,147383,129388,222566,1.0
29,0,364200,147861,147256,364805,0.8073
30,0,181505,150203,133229,198479,1.0
31,0,325226,157326,157149,325403,0.9659
32,0,312627,158379,158373,312633,1.0
33,0,436520,173764,173764,436520,0.7961
34,0,531709,224832,224424,532117,0.8435
35,0,34073,20466,20258,34281,1.0
36,0,136404,34197,34197,136404,0.5014
37,0,165353,44986,44889,165450,0.5426
38,0,91931,46623,46623,91931,1.0
39,0,116695,51390,51284,116801,0.8781
40,0,228888,58948,58948,228888,0.5151
41,0,222721,71632,71632,222721,0.6432
42,0,202221,72110,72110,202221,0.7132
43,0,142671,74298,74191,142778,1.0
44,0,194826,79454,79454,194826,0.8156
45,0,208279,83563,83121,208721,0.7965
46,0,212576,87678,87098,213156,0.8172
47,0,162798,89503,89375,162926,1.0
48,0,200181,91161,91160,200182,0.9108
49,0,205418,98447,98436,205429,0.9583
50,0,252627,104055,101732,254950,0.7981
51,0,339006,113630,113630,339006,0.6704
52,0,133815,118171,110595,141391,1.0
53,0,167646,125934,115359,178221,1.0
54,0,318938,130763,130486,319215,0.8175
55,0,235591,140799,140132,236258,1.0
56,0,359596,146440,146325,359711,0.8136
57,0,370432,153071,153055,370448,0.8263
58,0,243871,157089,155060,245900,1.0
59,0,212441,157414,140970,228885,1.0
60,0,202652,161243,153898,209997,1.0
61,0,391020,168343,168343,391020,0.861
62,0,370439,173462,173439,370462,0.9363
63,0,366810,186129,186127,366812,1.0
64,0,389653,192199,192199,389653,0.9865
65,0,330542,216245,215466,331321,1.0
66,0,510634,220576,220566,510644,0.8639
67,0,421361,237250,236730,421881,1.0
