Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9495671608576586,0.1862
-1,0.8850749447649602,0.4748
-1,0.7108277653654417,0.9458
-1,0.42493781996708285,0.9664
-1,0.2503773383357945,0.9872
-1,0.18523992831800498,0.9725
-1,0.16197793889863818,0.9826
-1,0.14433350002064424,0.9744
-1,0.1368081286549568,0.9595
-1,0.13428365465472727,0.9665
-1,0.13187581829580605,0.9808
-1,0.12850774558735828,0.9901
-1,0.1286921167490529,0.9856
-1,0.12592385493072808,0.989
-1,0.12529605875412625,0.9768
-1,0.12392021119594573,0.9885
-1,0.1211319855030845,0.9752
-1,0.12218499753405068,0.9661
-1,0.11942299706678765,0.9886
-1,0.11902906085346258,0.9757
-1,0.11909614360215617,0.9611
-1,0.11761012100705914,0.9926
-1,0.12218344416104113,0.9775
-1,0.11888888747084377,0.992
