Round,Train Loss,Dice WT
-1,0.9555277788338541,0.3657
-1,0.9448419884473335,0.3936
-1,0.8985204426180415,0.4036
-1,0.7585558432490885,0.7615
-1,0.4371849929585176,0.9005
-1,0.21448534246252363,0.9995
-1,0.14002090642432202,0.8219
-1,0.10791375837406192,0.9776
-1,0.09591813067428204,0.9777
-1,0.08946315781408999,0.8507
-1,0.08619705989581197,0.9615
-1,0.08590040898122706,0.9829
-1,0.08342538731438773,0.9403
-1,0.08355193639001926,0.8857
-1,0.08042854431296598,0.9283
-1,0.08200495092808699,1.0
-1,0.08101235357653193,0.9711
-1,0.07741865410524255,0.936
-1,0.07695792402539935,0.9549
-1,0.07564701412906166,0.875
-1,0.07648174582409258,0.9391
-1,0.0760055059144477,0.9375
-1,0.07409735867957108,0.931
-1,0.07369029992768746,0.9377
-1,0.07574682285805709,0.9429
