Round,Train Loss,Dice WT
-1,0.9575542649626734,0.215
-1,0.9542234840989112,0.2143
-1,0.9522642982006072,0.4366
-1,0.9499245885014534,0.3454
-1,0.9459742659330367,0.2487
-1,0.9393736776709556,0.2816
-1,0.9279879964888096,0.2294
-1,0.9126310366392136,0.2146
-1,0.891207522302866,0.3035
-1,0.8613461232185363,0.2085
-1,0.8194362746179102,0.4726
-1,0.7613582450151443,0.7682
-1,0.6822516116499902,0.8214
-1,0.5846108245849609,0.9075
-1,0.47299404442310333,0.9467
-1,0.3733156210184097,0.9
-1,0.28585323676466945,0.927
-1,0.2309625619649887,0.9026
-1,0.18724048808217048,1.0
-1,0.1559277591109276,0.946
-1,0.14229239016771317,0.9784
-1,0.13669254630804062,0.9434
-1,0.11717741042375565,0.9869
-1,0.10949610516428947,0.9972
-1,0.10465102910995483,0.9086
