Sample,Dice,HD95
0_0,1.0000,78.6257
1_0,0.3136,82.7230
2_0,1.0000,95.2575
3_0,0.0300,75.3969
4_0,0.4065,71.7450
5_0,0.2358,74.4110
6_0,0.1666,93.3702
7_0,1.0000,79.1574
8_0,0.3841,111.8436
9_0,0.0517,71.3733
Average,0.4588,83.3904
