Sample,Dice,HD95
0_0,0.4539,52.5833
1_0,0.8012,87.4391
2_0,0.8796,80.2459
3_0,0.8510,68.9543
4_0,0.2029,46.6905
5_0,0.6916,96.8501
6_0,0.6638,64.2806
7_0,0.3932,61.2046
8_0,0.3083,63.4508
9_0,0.1998,111.8481
Average,0.5445,73.3547
