Round,Train Loss,Dice WT
-1,0.9890212883055209,0.1057
-1,0.9883435609936715,0.0821
-1,0.9879443606734275,0.0665
-1,0.9874617570638655,0.0587
-1,0.9868570186197758,0.0507
-1,0.9860270902514457,0.035
-1,0.9848859341442585,0.0508
-1,0.9835024397075177,0.0482
-1,0.9817537656426429,0.0557
-1,0.9797283923625948,0.045
-1,0.9773435005545617,0.0594
-1,0.9741104857623576,0.0671
-1,0.9705439275503158,0.075
-1,0.965972824692726,0.1125
-1,0.9604096549749375,0.1347
-1,0.9537258382141591,0.0775
-1,0.9449834738671778,0.2275
-1,0.9337073695659639,0.2536
-1,0.921089042276144,0.4062
-1,0.9044782935082912,0.4274
-1,0.8858789378404618,0.5189
-1,0.8602469381690024,0.2219
-1,0.8352412763237954,0.6816
-1,0.8097257860004902,0.5371
-1,0.7842387168109417,0.7823
