Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,102237361,1.506458602741125
-1,KH,0,3,154016352,102044468,1.5093062369632815
-1,KH,0,3,154016352,102039588,1.5093784188936552
-1,KH,0,3,154016352,102095430,1.508552850994408
-1,KH,0,3,154016352,102024972,1.5095946510036777
-1,KH,0,3,154016352,102067231,1.5089696319869792
-1,KH,0,3,154016352,102115661,1.508253978789796
-1,KH,0,3,154016352,102122935,1.5081465490587398
-1,KH,0,3,154016352,102130153,1.5080399615185145
-1,KH,0,3,154016352,102134539,1.5079752012196384
-1,KH,0,3,154016352,102138743,1.5079131334130478
-1,KH,0,3,154016352,102138567,1.5079157317725047
-1,KH,0,3,154016352,102141524,1.5078720775695496
-1,KH,0,3,154016352,102142337,1.5078600756902596
-1,KH,0,3,154016352,102146678,1.5077959950885529
-1,KH,0,3,154016352,102146281,1.507801855262846
-1,KH,0,3,154016352,102146729,1.5077952422734946
-1,KH,0,3,154016352,102145418,1.5078145942875283
-1,KH,0,3,154016352,102145272,1.5078167494624715
-1,KH,0,3,154016352,102145046,1.5078200855673412
-1,KH,0,3,154016352,102145189,1.5078179746674119
-1,KH,0,3,154016352,102144304,1.5078310387234124
-1,KH,0,3,154016352,102144133,1.5078335629908377
-1,KH,0,3,154016352,102143719,1.507839674410132
-1,KH,0,3,154016352,102145056,1.5078199379517694
