Round,Train Loss,Dice WT
-1,0.9555277788338541,0.3657
-1,0.9448353397746047,0.3898
-1,0.8986563417090088,0.3698
-1,0.7584226037273888,0.7336
-1,0.4392990703342341,0.9468
-1,0.21610320736380184,0.9958
-1,0.1440735375179964,0.8378
-1,0.11440698689773306,0.9984
-1,0.09931309533720256,0.9988
-1,0.09227241948873055,0.9489
-1,0.09305571718376224,0.8139
-1,0.08934295758479784,0.9594
-1,0.08835408186712183,0.8928
-1,0.08828509214545499,0.8684
-1,0.08366232359108805,0.9692
-1,0.08485109074776914,1.0
-1,0.08455446888418758,0.9468
-1,0.0826583818227303,0.926
-1,0.0805040492730982,0.9583
-1,0.08352027590535269,0.8839
-1,0.08171544375539827,0.9449
-1,0.07969532313467073,0.9745
-1,0.07837823479115462,0.939
-1,0.07868153978796567,0.9648
-1,0.0775141329324546,0.9557
