Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118324261,1.3016464307349445
-1,KH,0,32,154016352,117697602,1.3085768051586981
-1,KH,0,32,154016352,117421464,1.3116541623088602
-1,KH,0,32,154016352,117519077,1.3105646838938327
-1,KH,0,32,154016352,117148440,1.31471107937929
-1,KH,0,32,154016352,117498882,1.310789935856581
-1,KH,0,32,154016352,117247509,1.3136002062099248
-1,KH,0,32,154016352,117375888,1.3121634658048338
-1,KH,0,32,154016352,117593008,1.3097407288025151
-1,KH,0,32,154016352,117435224,1.311500474508398
-1,KH,0,32,154016352,117520667,1.3105469525628204
-1,KH,0,32,154016352,117562448,1.3100811919125739
-1,KH,0,32,154016352,117643974,1.3091733198336193
-1,KH,0,32,154016352,117738776,1.308119187513891
-1,KH,0,32,154016352,117656622,1.30903258466829
-1,KH,0,32,154016352,117687074,1.3086938672636215
-1,KH,0,32,154016352,117616936,1.309474275031276
-1,KH,0,32,154016352,117730998,1.3082056095370906
-1,KH,0,32,154016352,117692556,1.3086329096293907
-1,KH,0,32,154016352,117523548,1.3105148255054382
-1,KH,0,32,154016352,117646499,1.3091452215675368
-1,KH,0,32,154016352,117692580,1.3086326427715325
-1,KH,0,32,154016352,117624941,1.309385158373852
-1,KH,0,32,154016352,117729131,1.3082263556332545
-1,KH,0,32,154016352,117672090,1.3088605122931019
