Round,Train Loss,Dice WT
-1,0.9890212883055209,0.1057
-1,0.9881949941813947,0.1671
-1,0.9877826020121574,0.2356
-1,0.9873212556540967,0.1187
-1,0.9866175313293933,0.1904
-1,0.9857509934902191,0.0601
-1,0.9845274716615677,0.0764
-1,0.982891783118248,0.0733
-1,0.9810032089054586,0.0997
-1,0.9787879511713982,0.0999
-1,0.9759832954406737,0.3023
-1,0.9723231287300587,0.216
-1,0.9680975019931793,0.0686
-1,0.9625781573355198,0.2972
-1,0.9554903756082058,0.2445
-1,0.946754474043846,0.334
-1,0.9372455722093582,0.4254
-1,0.9208401747047901,0.3887
-1,0.9023173496127128,0.4392
-1,0.8795259265601635,0.4911
-1,0.8487777204811572,0.5951
-1,0.8156609876453876,0.5423
-1,0.7724591787159444,0.7783
-1,0.7265523335337639,0.8194
-1,0.6765149852633476,0.7315
