batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,13196,157749,12802,158143,0.1619
2,0,2276,162397,1765,162908,0.0217
3,0,279,169918,176,170021,0.0021
4,0,19580,200621,19219,200982,0.1913
5,0,40,12470,1,12509,0.0002
6,0,3584,42636,3494,42726,0.1636
7,0,1249,46230,1218,46261,0.0527
8,0,477,51782,460,51799,0.0178
9,0,557,59342,526,59373,0.0177
10,0,2358,77740,134,79964,0.0034
11,0,3455,78549,2173,79831,0.0544
12,0,5661,78584,5661,78584,0.1441
13,0,2810,79080,2161,79729,0.0542
14,0,669,83463,492,83640,0.0118
15,0,1220,84845,768,85297,0.018
16,0,990,85112,857,85245,0.0201
17,0,253,95788,13,96028,0.0003
18,0,288,98011,11,98288,0.0002
19,0,448,98512,12,98948,0.0002
20,0,293,98996,159,99130,0.0032
21,0,963,105016,739,105240,0.014
22,0,3953,107675,3765,107863,0.0698
23,0,259,107935,179,108015,0.0033
24,0,1591,111614,1526,111679,0.0273
25,0,1407,111967,1178,112196,0.021
26,0,7947,120374,7886,120435,0.131
27,0,749,138460,578,138631,0.0083
28,0,609,147383,556,147436,0.0075
29,0,280,147861,279,147862,0.0038
30,0,2400,150203,2276,150327,0.0303
31,0,5848,157326,4257,158917,0.0536
32,0,10263,158379,8878,159764,0.1111
33,0,156,173764,72,173848,0.0008
34,0,1821,224832,1564,225089,0.0139
35,0,774,20466,0,21240,0.0
36,0,9510,34197,9443,34264,0.5512
37,0,15074,44986,14934,45126,0.6619
38,0,26,46623,10,46639,0.0004
39,0,2282,51390,1864,51808,0.072
40,0,11140,58948,11135,58953,0.3778
41,0,4798,71632,4639,71791,0.1292
42,0,6068,72110,6067,72111,0.1683
43,0,39,74298,28,74309,0.0008
44,0,119,79454,48,79525,0.0012
45,0,6515,83563,6503,83575,0.1556
46,0,875,87678,861,87692,0.0196
47,0,1732,89503,1609,89626,0.0359
48,0,1181,91161,1022,91320,0.0224
49,0,1530,98447,1382,98595,0.028
50,0,1585,104055,1553,104087,0.0298
51,0,9869,113630,9739,113760,0.1712
52,0,5,118171,0,118176,0.0
53,0,37,125934,2,125969,0.0
54,0,22021,130763,21733,131051,0.3317
55,0,1070,140799,393,141476,0.0056
56,0,8046,146440,7949,146537,0.1085
57,0,5501,153071,4122,154450,0.0534
58,0,19,157089,3,157105,0.0
59,0,253,157414,253,157414,0.0032
60,0,9,161243,4,161248,0.0
61,0,6186,168343,5848,168681,0.0693
62,0,10813,173462,10022,174253,0.115
63,0,2945,186129,2945,186129,0.0316
64,0,14816,192199,14218,192797,0.1475
65,0,390,216245,381,216254,0.0035
66,0,7159,220576,5995,221740,0.0541
67,0,1925,237250,1827,237348,0.0154
