batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,11373,157749,11368,157754,0.1441
2,0,338,162397,286,162449,0.0035
3,0,7,169918,1,169924,0.0
4,0,7555,200621,7555,200621,0.0753
5,0,0,12470,0,12470,0.0
6,0,1902,42636,1895,42643,0.0889
7,0,458,46230,458,46230,0.0198
8,0,33,51782,33,51782,0.0013
9,0,88,59342,88,59342,0.003
10,0,447,77740,5,78182,0.0001
11,0,1342,78549,1244,78647,0.0316
12,0,3680,78584,3680,78584,0.0937
13,0,702,79080,678,79104,0.0171
14,0,38,83463,38,83463,0.0009
15,0,143,84845,137,84851,0.0032
16,0,31,85112,31,85112,0.0007
17,0,0,95788,0,95788,0.0
18,0,0,98011,0,98011,0.0
19,0,8,98512,0,98520,0.0
20,0,15,98996,14,98997,0.0003
21,0,25,105016,25,105016,0.0005
22,0,1429,107675,1424,107680,0.0264
23,0,1,107935,0,107936,0.0
24,0,673,111614,673,111614,0.0121
25,0,176,111967,174,111969,0.0031
26,0,4122,120374,4122,120374,0.0685
27,0,45,138460,17,138488,0.0002
28,0,76,147383,76,147383,0.001
29,0,22,147861,22,147861,0.0003
30,0,596,150203,596,150203,0.0079
31,0,1708,157326,1493,157541,0.019
32,0,4203,158379,3993,158589,0.0504
33,0,0,173764,0,173764,0.0
34,0,155,224832,154,224833,0.0014
35,0,162,20466,0,20628,0.0
36,0,6260,34197,6260,34197,0.3661
37,0,11324,44986,11311,44999,0.5027
38,0,0,46623,0,46623,0.0
39,0,931,51390,823,51498,0.032
40,0,6590,58948,6590,58948,0.2236
41,0,2675,71632,2675,71632,0.0747
42,0,3710,72110,3710,72110,0.1029
43,0,0,74298,0,74298,0.0
44,0,0,79454,0,79454,0.0
45,0,2083,83563,2083,83563,0.0499
46,0,389,87678,389,87678,0.0089
47,0,801,89503,801,89503,0.0179
48,0,514,91161,514,91161,0.0113
49,0,358,98447,358,98447,0.0073
50,0,544,104055,544,104055,0.0105
51,0,4230,113630,4230,113630,0.0745
52,0,0,118171,0,118171,0.0
53,0,0,125934,0,125934,0.0
54,0,13560,130763,13560,130763,0.2074
55,0,49,140799,38,140810,0.0005
56,0,2830,146440,2830,146440,0.0387
57,0,2610,153071,1974,153707,0.0257
58,0,0,157089,0,157089,0.0
59,0,2,157414,2,157414,0.0
60,0,0,161243,0,161243,0.0
61,0,1878,168343,1875,168346,0.0223
62,0,4715,173462,4677,173500,0.0539
63,0,346,186129,346,186129,0.0037
64,0,6153,192199,6145,192207,0.0639
65,0,80,216245,80,216245,0.0007
66,0,1852,220576,1630,220798,0.0148
67,0,770,237250,764,237256,0.0064
