Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,64,154016352,123117435,1.250971091137498
-1,KH,0,64,154016352,122950300,1.2526716242253984
-1,KH,0,64,154016352,122691887,1.2553099945394108
-1,KH,0,64,154016352,122702597,1.255200425790499
-1,KH,0,64,154016352,122412800,1.2581719558738955
-1,KH,0,64,154016352,122267988,1.2596621120484948
-1,KH,0,64,154016352,122266571,1.259676710815747
-1,KH,0,64,154016352,122184367,1.2605242043771443
-1,KH,0,64,154016352,122211464,1.2602447181223522
-1,KH,0,64,154016352,122248575,1.2598621456323724
-1,KH,0,64,154016352,122157747,1.2607988914530324
-1,KH,0,64,154016352,121994427,1.262486785564393
-1,KH,0,64,154016352,122159874,1.2607769389153103
-1,KH,0,64,154016352,122200323,1.2603596145977454
-1,KH,0,64,154016352,122201325,1.260349280173517
-1,KH,0,64,154016352,122167897,1.2606941412767383
-1,KH,0,64,154016352,122105600,1.2613373342418366
-1,KH,0,64,154016352,122379518,1.2585141248881206
-1,KH,0,64,154016352,122318255,1.2591444506790912
-1,KH,0,64,154016352,122299302,1.2593395831482341
-1,KH,0,64,154016352,122298862,1.2593441139296946
-1,KH,0,64,154016352,122360064,1.2587142157755
-1,KH,0,64,154016352,122253110,1.2598154108308575
-1,KH,0,64,154016352,122297655,1.259356542854399
-1,KH,0,64,154016352,122301692,1.2593149733365914
