Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.9465078457013556,0.1843
-1,0.8955682178861217,0.5499
-1,0.734553925144045,0.7872
-1,0.43153338157816934,0.9417
-1,0.23034885141410327,0.9082
-1,0.1537426953645129,0.9502
-1,0.12443684547355298,0.8948
-1,0.11023414393788888,0.9487
-1,0.10424575315494286,0.921
-1,0.09912949490704034,0.9493
-1,0.09876535530937344,0.919
-1,0.09179886657940714,0.9154
-1,0.0912669785320759,0.9368
-1,0.08809735371094,0.947
-1,0.08749265784495755,0.9173
-1,0.084402145523774,0.9213
-1,0.08738968035108166,0.9129
-1,0.08030818108665316,0.9135
-1,0.07958417060343843,0.9174
-1,0.08182299533172657,0.9324
-1,0.0744872963742206,0.9
-1,0.08168856897636464,0.9336
-1,0.07257462308595056,0.9064
-1,0.07441857680678368,0.9299
