batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,165914,157749,146410,177253,1.0
2,0,177759,162397,157881,182275,1.0
3,0,110792,169918,99965,180745,1.0
4,0,221227,200621,195688,226160,1.0
5,0,13482,12470,11620,14332,1.0
6,0,42455,42636,39442,45649,1.0
7,0,47652,46230,44279,49603,1.0
8,0,53826,51782,48963,56645,1.0
9,0,79409,59342,58751,80000,1.0
10,0,105119,77740,76622,106237,1.0
11,0,85730,78549,76989,87290,1.0
12,0,77468,78584,74275,81777,1.0
13,0,80974,79080,71993,88061,1.0
14,0,97959,83463,82995,98427,1.0
15,0,93387,84845,83256,94976,1.0
16,0,92473,85112,83692,93893,1.0
17,0,105623,95788,79541,121870,1.0
18,0,101496,98011,92426,107081,1.0
19,0,267493,98512,98462,267543,0.736
20,0,106344,98996,96652,108688,1.0
21,0,115960,105016,104631,116345,1.0
22,0,120223,107675,106792,121106,1.0
23,0,120264,107935,106318,121881,1.0
24,0,125465,111614,111043,126036,1.0
25,0,129453,111967,111743,129677,1.0
26,0,126357,120374,115863,130868,1.0
27,0,163167,138460,134797,166830,1.0
28,0,150108,147383,132162,165329,1.0
29,0,281734,147861,145128,284467,1.0
30,0,149945,150203,130244,169904,1.0
31,0,164791,157326,148928,173189,1.0
32,0,169478,158379,155565,172292,1.0
33,0,228563,173764,173372,228955,1.0
34,0,260299,224832,222049,263082,1.0
35,0,25638,20466,19458,26646,1.0
36,0,35816,34197,33547,36466,1.0
37,0,44962,44986,41195,48753,1.0
38,0,49511,46623,46139,49995,1.0
39,0,52847,51390,48935,55302,1.0
40,0,62009,58948,58349,62608,1.0
41,0,73613,71632,70425,74820,1.0
42,0,76854,72110,71458,77506,1.0
43,0,84151,74298,73267,85182,1.0
44,0,80489,79454,76698,83245,1.0
45,0,85229,83563,78456,90336,1.0
46,0,94957,87678,86335,96300,1.0
47,0,100185,89503,88917,100771,1.0
48,0,94027,91161,90394,94794,1.0
49,0,103729,98447,96580,105596,1.0
50,0,303613,104055,100504,307164,0.6544
51,0,133582,113630,113075,134137,1.0
52,0,115969,118171,112046,122094,1.0
53,0,143252,125934,120730,148456,1.0
54,0,139490,130763,128033,142220,1.0
55,0,153868,140799,139153,155514,1.0
56,0,147018,146440,142114,151344,1.0
57,0,176202,153071,151900,177373,1.0
58,0,169712,157089,154998,171803,1.0
59,0,170957,157414,153645,174726,1.0
60,0,172047,161243,158902,174388,1.0
61,0,174587,168343,164965,177965,1.0
62,0,179746,173462,169473,183735,1.0
63,0,203500,186129,182956,206673,1.0
64,0,220213,192199,191474,220938,1.0
65,0,217793,216245,207448,226590,1.0
66,0,278869,220576,219859,279586,1.0
67,0,252154,237250,231673,257731,1.0
