batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,168074,157749,145521,180302,1.0
2,0,179460,162397,158346,183511,1.0
3,0,163111,169918,140008,193021,1.0
4,0,222421,200621,195632,227410,1.0
5,0,14953,12470,11912,15511,1.0
6,0,41884,42636,39465,45055,1.0
7,0,47464,46230,44365,49329,1.0
8,0,58283,51782,51164,58901,1.0
9,0,82114,59342,58863,82593,1.0
10,0,239716,77740,76544,240912,0.6355
11,0,86604,78549,77105,88048,1.0
12,0,76953,78584,74108,81429,1.0
13,0,85310,79080,74609,89781,1.0
14,0,97395,83463,83076,97782,1.0
15,0,94546,84845,83736,95655,1.0
16,0,92042,85112,83954,93200,1.0
17,0,112227,95788,82925,125090,1.0
18,0,106436,98011,93459,110988,1.0
19,0,274247,98512,98476,274283,0.7181
20,0,108548,98996,97399,110145,1.0
21,0,115180,105016,104750,115446,1.0
22,0,119993,107675,106833,120835,1.0
23,0,123651,107935,106740,124846,1.0
24,0,126082,111614,111140,126556,1.0
25,0,130337,111967,111797,130507,1.0
26,0,126524,120374,116466,130432,1.0
27,0,167471,138460,136066,169865,1.0
28,0,157318,147383,136752,167949,1.0
29,0,454260,147861,146491,455630,0.643
30,0,166964,150203,136342,180825,1.0
31,0,166887,157326,149742,174471,1.0
32,0,171170,158379,155872,173677,1.0
33,0,251026,173764,173403,251387,1.0
34,0,260208,224832,221939,263101,1.0
35,0,25853,20466,19635,26684,1.0
36,0,35403,34197,33470,36130,1.0
37,0,45402,44986,41585,48803,1.0
38,0,49958,46623,46284,50297,1.0
39,0,52839,51390,49101,55128,1.0
40,0,61564,58948,58473,62039,1.0
41,0,74102,71632,70513,75221,1.0
42,0,77932,72110,71698,78344,1.0
43,0,84483,74298,73355,85426,1.0
44,0,81161,79454,77068,83547,1.0
45,0,84808,83563,78470,89901,1.0
46,0,95943,87678,86523,97098,1.0
47,0,100468,89503,89193,100778,1.0
48,0,94431,91161,90744,94848,1.0
49,0,104674,98447,96817,106304,1.0
50,0,361305,104055,100623,364737,0.5518
51,0,131559,113630,113195,131994,1.0
52,0,118374,118171,113183,123362,1.0
53,0,146778,125934,121587,151125,1.0
54,0,137090,130763,127842,140011,1.0
55,0,156567,140799,139747,157619,1.0
56,0,148726,146440,143217,151949,1.0
57,0,176149,153071,152483,176737,1.0
58,0,178163,157089,156653,178599,1.0
59,0,176159,157414,154908,178665,1.0
60,0,176536,161243,160122,177657,1.0
61,0,173602,168343,165359,176586,1.0
62,0,178699,173462,169514,182647,1.0
63,0,201671,186129,183350,204450,1.0
64,0,219789,192199,191584,220404,1.0
65,0,223992,216245,211072,229165,1.0
66,0,276391,220576,220283,276684,1.0
67,0,251789,237250,232174,256865,1.0
