Round,Train Loss,Dice WT
-1,0.9607583316925323,0.3544
-1,0.9470852997742201,0.1982
-1,0.9200395462936477,0.5507
-1,0.864298799241844,0.5318
-1,0.7461076644298277,0.9375
-1,0.5690147652829949,0.9003
-1,0.4136486240123448,0.9244
-1,0.31707659877444566,0.9346
-1,0.2689657703434166,0.9368
-1,0.24873166064682758,0.9289
-1,0.23525198898033092,0.9416
-1,0.23658994377443668,0.9315
-1,0.22544431078590846,0.9144
-1,0.22227757451565644,0.9281
-1,0.22235787883400918,0.9379
-1,0.21894367160765751,0.9296
-1,0.2200089980112879,0.945
-1,0.22561587056047036,0.9238
-1,0.2248626618793136,0.9436
-1,0.2215648285260326,0.9485
-1,0.2238348076218053,0.8732
-1,0.22783778725486054,0.9392
-1,0.22821481972932817,0.9216
-1,0.23578266124976305,0.9437
-1,0.23547601778256264,0.946
