Round,Train Loss,Dice WT
-1,0.9915990766882896,0.0991
-1,0.9909959721565247,0.1376
-1,0.990652991682291,0.0914
-1,0.9901564686000348,0.0735
-1,0.9894530250132083,0.173
-1,0.98795544475317,0.0997
-1,0.9857975736260414,0.0432
-1,0.9825458133220673,0.0312
-1,0.9778882232308387,0.041
-1,0.9716076688468457,0.076
-1,0.9617266109585761,0.1098
-1,0.9472300623357297,0.1877
-1,0.9241890642046929,0.2566
-1,0.888932799398899,0.2936
-1,0.8336338476836682,0.3675
-1,0.7530884078145027,0.7478
-1,0.6571754078567029,0.8952
-1,0.5545293030142784,0.7929
-1,0.47143290579318997,0.9373
-1,0.4007548236846924,0.9325
-1,0.34731516316533095,0.8042
-1,0.30509485170245176,0.9258
-1,0.2694964987039566,0.9346
-1,0.24546239912509918,0.9367
-1,0.22539409890770915,0.9192
