batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,194200,157749,150660,201289,1.0
2,0,257591,162397,149924,270064,1.0
3,0,178378,169918,132004,216292,1.0
4,0,252825,200621,190748,262698,1.0
5,0,39060,12470,11129,40401,0.5509
6,0,97078,42636,38137,101577,0.7509
7,0,55004,46230,43658,57576,1.0
8,0,214507,51782,50543,215746,0.4685
9,0,159269,59342,54591,164020,0.6657
10,0,270237,77740,74799,273178,0.5476
11,0,220593,78549,75417,223725,0.6742
12,0,93005,78584,72828,98761,1.0
13,0,154352,79080,62427,171005,0.7301
14,0,176202,83463,74977,184688,0.8119
15,0,129562,84845,74788,139619,1.0
16,0,153668,85112,81307,157473,1.0
17,0,129196,95788,76387,148597,1.0
18,0,135808,98011,81754,152065,1.0
19,0,272210,98512,96848,273874,0.7072
20,0,126865,98996,80605,145256,1.0
21,0,169524,105016,101657,172883,1.0
22,0,188352,107675,103016,193011,1.0
23,0,121019,107935,92145,136809,1.0
24,0,153028,111614,106613,158029,1.0
25,0,195278,111967,108718,198527,1.0
26,0,196264,120374,113639,202999,1.0
27,0,158119,138460,129495,167084,1.0
28,0,199272,147383,131206,215449,1.0
29,0,382488,147861,133041,397308,0.6697
30,0,186059,150203,132358,203904,1.0
31,0,188893,157326,139650,206569,1.0
32,0,194313,158379,145180,207512,1.0
33,0,297072,173764,170896,299940,1.0
34,0,362643,224832,213485,373990,1.0
35,0,36375,20466,19288,37553,1.0
36,0,107641,34197,33582,108256,0.6204
37,0,130243,44986,43765,131464,0.6658
38,0,72295,46623,43810,75108,1.0
39,0,64422,51390,46519,69293,1.0
40,0,144872,58948,58609,145211,0.8072
41,0,101668,71632,68078,105222,1.0
42,0,126638,72110,69569,129179,1.0
43,0,141219,74298,66550,148967,0.8935
44,0,156981,79454,75376,161059,0.936
45,0,207634,83563,78138,213059,0.7335
46,0,143984,87678,82159,149503,1.0
47,0,102571,89503,81518,110556,1.0
48,0,133289,91161,87809,136641,1.0
49,0,124840,98447,92736,130551,1.0
50,0,264104,104055,87488,280671,0.6234
51,0,211702,113630,112081,213251,1.0
52,0,123972,118171,99090,143053,1.0
53,0,164236,125934,110647,179523,1.0
54,0,178719,130763,115778,193704,1.0
55,0,148090,140799,122013,166876,1.0
56,0,177568,146440,131988,192020,1.0
57,0,214785,153071,147544,220312,1.0
58,0,169113,157089,145789,180413,1.0
59,0,214953,157414,131245,241122,1.0
60,0,148251,161243,127882,181612,1.0
61,0,186976,168343,154586,200733,1.0
62,0,215262,173462,158624,230100,1.0
63,0,211920,186129,171857,226192,1.0
64,0,213726,192199,182655,223270,1.0
65,0,204763,216245,182761,238247,1.0
66,0,281135,220576,215433,286278,1.0
67,0,252657,237250,208260,281647,1.0
