batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,275444,157749,149952,283241,1.0
2,0,336558,162397,158195,340760,0.9285
3,0,264133,169918,136176,297875,0.9143
4,0,279163,200621,193884,285900,1.0
5,0,90208,12470,11931,90747,0.263
6,0,127267,42636,39096,130807,0.5978
7,0,65486,46230,45194,66522,1.0
8,0,251969,51782,51624,252127,0.4095
9,0,218378,59342,57596,220124,0.5233
10,0,505653,77740,76734,506659,0.3029
11,0,269406,78549,77051,270904,0.5688
12,0,119374,78584,75240,122718,1.0
13,0,226680,79080,68953,236807,0.5824
14,0,246023,83463,80987,248499,0.6518
15,0,168659,84845,81688,171816,0.9509
16,0,244259,85112,84604,244767,0.6913
17,0,149900,95788,84108,161580,1.0
18,0,177666,98011,91133,184544,0.9877
19,0,270179,98512,98351,270340,0.7276
20,0,160956,98996,90197,169755,1.0
21,0,209277,105016,103478,210815,0.9817
22,0,303887,107675,106087,305475,0.6946
23,0,155135,107935,101654,161416,1.0
24,0,210002,111614,110880,210736,1.0
25,0,267131,111967,110269,268829,0.8204
26,0,213585,120374,116785,217174,1.0
27,0,172291,138460,134532,176219,1.0
28,0,263674,147383,136486,274571,0.9942
29,0,446174,147861,140389,453646,0.6189
30,0,244645,150203,135076,259772,1.0
31,0,235796,157326,144985,248137,1.0
32,0,245189,158379,154095,249473,1.0
33,0,300684,173764,172436,302012,1.0
34,0,424445,224832,222414,426863,1.0
35,0,63942,20466,20023,64385,0.622
36,0,140979,34197,34095,141081,0.4833
37,0,148696,44986,44127,149555,0.5901
38,0,86207,46623,46492,86338,1.0
39,0,125878,51390,49619,127649,0.7774
40,0,164894,58948,58877,164965,0.7138
41,0,116792,71632,70973,117451,1.0
42,0,154320,72110,71676,154754,0.9263
43,0,183143,74298,72287,185154,0.7808
44,0,196002,79454,77630,197826,0.7848
45,0,218235,83563,80200,221598,0.7238
46,0,165421,87678,83701,169398,0.9882
47,0,124677,89503,87119,127061,1.0
48,0,169896,91161,90505,170552,1.0
49,0,145982,98447,96176,148253,1.0
50,0,454778,104055,98458,460375,0.4277
51,0,240075,113630,113061,240644,0.9397
52,0,152530,118171,107764,162937,1.0
53,0,228077,125934,118644,235367,1.0
54,0,206070,130763,122996,213837,1.0
55,0,187974,140799,135472,193301,1.0
56,0,195992,146440,140482,201950,1.0
57,0,254824,153071,151399,256496,1.0
58,0,191121,157089,153385,194825,1.0
59,0,280974,157414,145013,293375,0.9886
60,0,171485,161243,148965,183763,1.0
61,0,202993,168343,163022,208314,1.0
62,0,234308,173462,165948,241822,1.0
63,0,234402,186129,181004,239527,1.0
64,0,218736,192199,188645,222290,1.0
65,0,218506,216245,197125,237626,1.0
66,0,298542,220576,218882,300236,1.0
67,0,278716,237250,222336,293630,1.0
