batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,219317,157749,150311,226755,1.0
2,0,258831,162397,159594,261634,1.0
3,0,158248,169918,112077,216089,1.0
4,0,268876,200621,196704,272793,1.0
5,0,44029,12470,11739,44760,0.5245
6,0,48858,42636,39858,51636,1.0
7,0,52569,46230,44908,53891,1.0
8,0,92878,51782,51638,93022,1.0
9,0,125963,59342,57267,128038,0.8945
10,0,404989,77740,77038,405691,0.3798
11,0,154065,78549,77157,155457,0.9926
12,0,83271,78584,75647,86208,1.0
13,0,104477,79080,70019,113538,1.0
14,0,138884,83463,81703,140644,1.0
15,0,113306,84845,83105,115046,1.0
16,0,111445,85112,84757,111800,1.0
17,0,102525,95788,76326,121987,1.0
18,0,113408,98011,93753,117666,1.0
19,0,234735,98512,98486,234761,0.839
20,0,107252,98996,93524,112724,1.0
21,0,132643,105016,103838,133821,1.0
22,0,177919,107675,107007,178587,1.0
23,0,118863,107935,103845,122953,1.0
24,0,143346,111614,111287,143673,1.0
25,0,143771,111967,111026,144712,1.0
26,0,172318,120374,118302,174390,1.0
27,0,165839,138460,135035,169264,1.0
28,0,156492,147383,133800,170075,1.0
29,0,380553,147861,142994,385420,0.742
30,0,170560,150203,135403,185360,1.0
31,0,181461,157326,147307,191480,1.0
32,0,187548,158379,155742,190185,1.0
33,0,250787,173764,172991,251560,1.0
34,0,367844,224832,222818,369858,1.0
35,0,27004,20466,19574,27896,1.0
36,0,44887,34197,34105,44979,1.0
37,0,59604,44986,43957,60633,1.0
38,0,53378,46623,46462,53539,1.0
39,0,60712,51390,49824,62278,1.0
40,0,87979,58948,58763,88164,1.0
41,0,87536,71632,71318,87850,1.0
42,0,91825,72110,71784,92151,1.0
43,0,86644,74298,72678,88264,1.0
44,0,122711,79454,77741,124424,1.0
45,0,102285,83563,81457,104391,1.0
46,0,99739,87678,84552,102865,1.0
47,0,99810,89503,88197,101116,1.0
48,0,130054,91161,90797,130418,1.0
49,0,114236,98447,96663,116020,1.0
50,0,403785,104055,100450,407390,0.4931
51,0,194052,113630,113268,194414,1.0
52,0,120321,118171,110532,127960,1.0
53,0,151619,125934,120630,156923,1.0
54,0,151304,130763,126650,155417,1.0
55,0,157601,140799,138469,159931,1.0
56,0,155993,146440,144373,158060,1.0
57,0,201434,153071,152287,202218,1.0
58,0,171147,157089,154046,174190,1.0
59,0,172864,157414,150265,180013,1.0
60,0,168428,161243,154934,174737,1.0
61,0,182445,168343,165818,184970,1.0
62,0,190963,173462,168702,195723,1.0
63,0,206455,186129,183163,209421,1.0
64,0,220739,192199,190507,222431,1.0
65,0,213424,216245,203207,226462,1.0
66,0,309118,220576,219634,310060,1.0
67,0,250709,237250,228275,259684,1.0
