Sample,Dice,HD95
0_0,0.4889,93.5954
1_0,0.5111,52.3975
2_0,1.0000,42.0185
3_0,1.0000,41.7852
4_0,0.6688,47.1376
5_0,0.6260,46.1519
6_0,0.4844,82.7587
7_0,1.0000,32.5423
8_0,1.0000,43.8292
9_0,0.2808,98.6124
Average,0.7060,58.0829
