Sample,Dice,HD95
0_0,1.0000,4.2426
1_0,0.6376,27.5082
2_0,1.0000,4.1231
3_0,0.0000,nan
4_0,0.0000,nan
5_0,0.7616,15.6844
6_0,0.8816,12.8841
7_0,1.0000,5.3852
8_0,0.0000,nan
9_0,0.0000,nan
Average,0.5281,nan
