Round,Train Loss,Dice WT
-1,0.9890212883055209,0.1057
-1,0.9881976483762264,0.2015
-1,0.9878221626579762,0.0699
-1,0.9874227073788644,0.0943
-1,0.9866251982748508,0.076
-1,0.9849911652505398,0.0378
-1,0.9825957515835763,0.0378
-1,0.9790497083961963,0.0472
-1,0.9745545519888401,0.0572
-1,0.9665733908116818,0.0077
-1,0.9571198566257954,0.3663
-1,0.9427242140471936,0.4372
-1,0.9227933861315251,0.0298
-1,0.9041541543602942,0.0078
-1,0.85134617254138,0.5015
-1,0.7827653831243515,0.1104
-1,0.7108961045742035,0.752
-1,0.6448738808929921,0.8134
-1,0.5833640658855439,0.7858
-1,0.5031933778524398,0.872
-1,0.45709586292505267,0.8651
-1,0.43470583304762833,0.8443
-1,0.4057457347214221,0.6831
-1,0.4016165606677532,0.8876
-1,0.38985238820314405,0.7173
