Round,Train Loss,Dice WT
-1,0.9890270347893239,0.082
-1,0.9882737921178342,0.1145
-1,0.9879207767546176,0.1306
-1,0.9874799002707005,0.0767
-1,0.9869386899471284,0.0644
-1,0.9861854220926762,0.0433
-1,0.9852162630856037,0.0536
-1,0.9840265595912931,0.0467
-1,0.9824854196608067,0.0479
-1,0.980759949684143,0.0552
-1,0.9785711224377154,0.0578
-1,0.975707097351551,0.0795
-1,0.9721390004456044,0.1263
-1,0.9677704435586929,0.3959
-1,0.9625496350228786,0.2223
-1,0.9560313752293587,0.2216
-1,0.9490404076874256,0.1711
-1,0.937899113446474,0.1703
-1,0.9271251639723778,0.2238
-1,0.9110128600895404,0.4835
-1,0.892337337732315,0.4245
-1,0.872918631732464,0.5662
-1,0.8496462172269821,0.3587
-1,0.8257183139026164,0.6217
-1,0.7984590284526348,0.7397
