Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.9499130610157461,0.2403
-1,0.9001353645149399,0.523
-1,0.7337156471668504,0.931
-1,0.433462345746218,0.98
-1,0.2301818701858614,0.978
-1,0.15904534546767965,0.9774
-1,0.1261336712568414,0.9799
-1,0.11397899272395115,0.9808
-1,0.10356044009620069,0.9786
-1,0.10075926885885352,0.9967
-1,0.09839699198217952,0.9789
-1,0.09277445276578267,0.9753
-1,0.09509305422212563,0.9995
-1,0.0914596737015481,0.9631
-1,0.08730763337191413,0.9827
-1,0.0867692296411477,0.9768
-1,0.083693096333859,0.9636
-1,0.08393895769236134,0.9654
-1,0.08264456961084815,0.9779
-1,0.08172319493457383,0.9674
-1,0.07761367170834074,0.9856
-1,0.076739879127811,0.9822
-1,0.07849728789399653,0.9782
-1,0.0789772636165806,0.9839
