Round,Train Loss,Dice WT
-1,0.9614943331426329,0.3586
-1,0.9522401116989755,0.3689
-1,0.905556687471029,0.3367
-1,0.7794213129593446,0.8369
-1,0.49554053029498546,0.9792
-1,0.296438522167034,0.9979
-1,0.20238255713437056,0.9925
-1,0.1793590778703088,0.9896
-1,0.15533219812152624,0.9946
-1,0.15639887210485098,0.9953
-1,0.1433243933024707,0.9954
-1,0.15237125598632537,0.9864
-1,0.13419423801404934,0.9888
-1,0.13029056067939276,0.998
-1,0.13191002209981284,0.9771
-1,0.14185669400670506,1.0
-1,0.1310964315861195,0.9928
-1,0.12488945969590196,0.9749
-1,0.13316046257276795,0.9839
-1,0.1289733438878446,0.9848
-1,0.12396771435265068,0.9983
-1,0.12177141067144033,0.9856
-1,0.12069090325553138,1.0
-1,0.12839420002859991,0.9847
-1,0.12562940958383922,0.9804
