Round,Train Loss,Dice WT
-1,0.964873971220325,0.2204
-1,0.949927903594924,0.2981
-1,0.8999832162670061,0.4772
-1,0.7337639890172902,0.9338
-1,0.43349369863669074,0.9923
-1,0.229676204949033,0.9796
-1,0.15682053034212076,0.9817
-1,0.12798226087116726,0.9804
-1,0.11186499014204623,0.9808
-1,0.1069077658887003,0.9801
-1,0.10067529105672648,0.9718
-1,0.09704023751558041,0.9783
-1,0.09405735123391244,0.994
-1,0.09089934457750881,0.9734
-1,0.09019413645945343,0.9629
-1,0.08806028520944072,0.9737
-1,0.08558160271130355,0.9966
-1,0.0828783537827286,0.9425
-1,0.08222795064542807,0.9667
-1,0.08057466821343291,0.9639
-1,0.07864452267394346,0.9475
-1,0.07833445925338595,0.9767
-1,0.07630077156366086,1.0
-1,0.07781003462333305,0.9812
-1,0.07409303661654978,0.999
