Round,Train Loss,Dice WT
-1,0.9915990766882896,0.0991
-1,0.9910051482915879,0.1206
-1,0.990696061849594,0.0943
-1,0.9902861662209034,0.0996
-1,0.989832553267479,0.1153
-1,0.9890371572971344,0.0672
-1,0.9882531838119031,0.0495
-1,0.9868964713811874,0.1061
-1,0.9854308520257474,0.0807
-1,0.9836860646307469,0.05
-1,0.9814996840059755,0.0893
-1,0.978876730799675,0.1593
-1,0.9753578338027001,0.0808
-1,0.9713426052033901,0.0843
-1,0.9658884650468826,0.1136
-1,0.9591652666032313,0.1062
-1,0.9505019532144068,0.1428
-1,0.9393752518296241,0.2177
-1,0.9250203686952592,0.3539
-1,0.906790768057108,0.3709
-1,0.8832952103018761,0.5183
-1,0.8546932646632195,0.4738
-1,0.8206105497479438,0.6185
-1,0.780281155258417,0.5181
-1,0.7357026305794716,0.7794
