Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,3,154016352,102283023,1.5057860775194336
-1,KH,0,3,154016352,102285263,1.5057531015000665
-1,KH,0,3,154016352,102274579,1.5059103983209747
-1,KH,0,3,154016352,102253909,1.5062148088636886
-1,KH,0,3,154016352,102239522,1.5064267612675262
-1,KH,0,3,154016352,102180867,1.5072914971449596
-1,KH,0,3,154016352,102095687,1.5085490535951827
-1,KH,0,3,154016352,102110519,1.5083299302396063
-1,KH,0,3,154016352,102076616,1.5088308961966372
-1,KH,0,3,154016352,102009279,1.5098268854542145
-1,KH,0,3,154016352,102007376,1.5098550520503538
-1,KH,0,3,154016352,101947942,1.5107352731063468
-1,KH,0,3,154016352,101943064,1.5108075621505745
-1,KH,0,3,154016352,101988001,1.5101418842398922
-1,KH,0,3,154016352,102017723,1.509701917185507
-1,KH,0,3,154016352,101977359,1.5102994773575182
-1,KH,0,3,154016352,102052734,1.5091839871727493
-1,KH,0,3,154016352,102061945,1.5090477846566612
-1,KH,0,3,154016352,102126856,1.508088646144164
-1,KH,0,3,154016352,102087445,1.5086708458616043
-1,KH,0,3,154016352,102094040,1.5085733897884734
-1,KH,0,3,154016352,102059682,1.50908124522669
-1,KH,0,3,154016352,102074395,1.508863726304721
-1,KH,0,3,154016352,102052093,1.5091934665171443
-1,KH,0,3,154016352,102045492,1.5092910914673232
