Round,Train Loss,Dice WT
-1,0.9575757792592048,0.2294
-1,0.9543593700230122,0.1951
-1,0.9528700688481331,0.4381
-1,0.9507946448028086,0.2588
-1,0.947568001151085,0.2504
-1,0.941804645806551,0.1916
-1,0.9321548078954219,0.2483
-1,0.9175439205765723,0.222
-1,0.8979197610914709,0.2286
-1,0.871065076291561,0.0224
-1,0.8350384259223939,0.3027
-1,0.7866395989060402,0.0236
-1,0.7229562629759311,0.0422
-1,0.6449807839095593,0.0237
-1,0.562903755903244,0.0429
-1,0.4766355141997337,0.8919
-1,0.3941028092801571,0.8622
-1,0.3310759024322033,0.9
-1,0.2906238758563995,0.9
-1,0.26350151911377906,0.9
-1,0.25440321370959285,0.9
-1,0.23484558880329134,0.9
-1,0.2358442854881287,0.9
-1,0.22073848053812978,0.9
-1,0.21539757728576658,0.9
