Round,Train Loss,Dice WT
-1,0.9607687548195061,0.3297
-1,0.9459770406939481,0.1217
-1,0.8822384970752817,0.4937
-1,0.7091997229347105,0.6789
-1,0.4295469472282811,0.943
-1,0.25900844210072566,0.9472
-1,0.1929769632063414,0.9692
-1,0.1709687078469678,0.9473
-1,0.1531700871884823,0.9482
-1,0.1465377431951071,0.9502
-1,0.14481969977680006,0.9531
-1,0.13952789702697804,0.961
-1,0.1398576864286473,0.9505
-1,0.13577157506032994,0.9572
-1,0.13464003460187662,0.9553
-1,0.13033020512053842,0.9471
-1,0.13059870588936304,0.9443
-1,0.1270435392072326,0.9526
-1,0.13249695030482192,0.9528
-1,0.12345348988708697,0.9529
-1,0.1266439281796154,0.9584
-1,0.12336510761003745,0.9515
-1,0.1227789643955858,0.9391
-1,0.13069709272761093,0.9508
-1,0.12515153147672353,0.9547
