Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.6,-,154016352,165581392,0.9301549530183236
-1,SH,0.6,-,154016352,165415203,0.9310894574685608
-1,SH,0.6,-,154016352,165064340,0.9330685926917209
-1,SH,0.6,-,154016352,165595658,0.9300748179674767
-1,SH,0.6,-,154016352,165048365,0.9331589073944752
-1,SH,0.6,-,154016352,163575291,0.9415624466361058
-1,SH,0.6,-,154016352,164633283,0.9355116314145424
-1,SH,0.6,-,154016352,163392997,0.9426129291658263
-1,SH,0.6,-,154016352,164655586,0.9353849153301024
-1,SH,0.6,-,154016352,163571729,0.9415829525010053
-1,SH,0.6,-,154016352,162738463,0.9464041188167736
-1,SH,0.6,-,154016352,162887683,0.945537127533401
-1,SH,0.6,-,154016352,163159335,0.9439628563561527
-1,SH,0.6,-,154016352,164249087,0.937699896406898
-1,SH,0.6,-,154016352,162790515,0.9461015050273642
-1,SH,0.6,-,154016352,163641051,0.9411840746546712
-1,SH,0.6,-,154016352,163629881,0.9412483281529299
-1,SH,0.6,-,154016352,163780227,0.9403842853528454
-1,SH,0.6,-,154016352,164155248,0.9382359298269196
-1,SH,0.6,-,154016352,163415304,0.9424842591023083
-1,SH,0.6,-,154016352,164455134,0.9365250432345751
-1,SH,0.6,-,154016352,163671468,0.9410091635383373
-1,SH,0.6,-,154016352,164862756,0.9342094926307994
-1,SH,0.6,-,154016352,164428336,0.9366776765394842
-1,SH,0.6,-,154016352,164283413,0.9375039695106768
