Round,Train Loss,Dice WT
-1,0.9629313771426677,0.2302
-1,0.9601486054062842,0.1766
-1,0.9588657203316687,0.2395
-1,0.957417401522398,0.2951
-1,0.9553115990757943,0.3826
-1,0.9528493610024453,0.1734
-1,0.949405024498701,0.145
-1,0.9455010955035685,0.3346
-1,0.9399433891475202,0.3568
-1,0.9334244579076767,0.3723
-1,0.9254859705269336,0.3091
-1,0.9164895674586298,0.2886
-1,0.9048543252050877,0.3772
-1,0.8908793126046657,0.4148
-1,0.8738505095243454,0.5879
-1,0.8535709837079049,0.3643
-1,0.8300877572596074,0.537
-1,0.8023950079083443,0.6967
-1,0.7703253212571144,0.7867
-1,0.7330992972850799,0.5518
-1,0.6963673715293407,0.9423
-1,0.652250362187624,0.6551
-1,0.6102046184241772,0.9556
-1,0.5718464836478233,0.9856
-1,0.5346361553668976,0.9858
