Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,KH,0,32,154016352,118383558,1.3009944505976074
-1,KH,0,32,154016352,118227086,1.3027162997149402
-1,KH,0,32,154016352,118067700,1.3044749071930766
-1,KH,0,32,154016352,117888906,1.3064533146146933
-1,KH,0,32,154016352,117713125,1.3084042412432768
-1,KH,0,32,154016352,117606490,1.3095905846692644
-1,KH,0,32,154016352,117645532,1.3091559822263372
-1,KH,0,32,154016352,117549059,1.3102304119678236
-1,KH,0,32,154016352,117331504,1.312659829196428
-1,KH,0,32,154016352,117374204,1.312182291775116
-1,KH,0,32,154016352,117376118,1.31216089460379
-1,KH,0,32,154016352,117551901,1.3101987351102047
-1,KH,0,32,154016352,117597921,1.3096860105205432
-1,KH,0,32,154016352,117719209,1.3083366198969277
-1,KH,0,32,154016352,117673685,1.3088427714318627
-1,KH,0,32,154016352,117685565,1.3087106477332202
-1,KH,0,32,154016352,117776783,1.3076970526525589
-1,KH,0,32,154016352,117678754,1.3087863931666033
-1,KH,0,32,154016352,117713056,1.3084050081921244
-1,KH,0,32,154016352,117719605,1.3083322187497997
-1,KH,0,32,154016352,117797846,1.3074632281476521
-1,KH,0,32,154016352,117856709,1.3068102215547186
-1,KH,0,32,154016352,117814256,1.3072811154534643
-1,KH,0,32,154016352,117885833,1.3064873707089129
-1,KH,0,32,154016352,117858576,1.3067895203485236
