Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600194945931435,0.4123
-1,0.9583121943473817,0.3396
-1,0.9562841652333736,0.4568
-1,0.9526864306628704,0.2976
-1,0.9467690210044383,0.2274
-1,0.936935642361641,0.3529
-1,0.9235414008796216,0.2057
-1,0.9046711480617523,0.37
-1,0.8776206736266612,0.5457
-1,0.8394110527634622,0.4661
-1,0.7871777495741845,0.5817
-1,0.7119270546734333,0.7529
-1,0.6158823253214359,0.9671
-1,0.5062538489699364,0.8232
-1,0.39539521470665934,1.0
-1,0.30686816573143005,1.0
-1,0.23997602209448815,1.0
-1,0.1905572463572025,0.9774
-1,0.1606440569460392,0.9999
-1,0.1393924804031849,1.0
-1,0.12591449216008185,0.9955
-1,0.11723384678363799,0.9967
-1,0.10857928723096848,0.9615
-1,0.10515892282128333,1.0
