batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,5371342,157749,157749,5371342,0.0587
2,0,5317208,162397,162397,5317208,0.0611
3,0,4679387,169918,169918,4679387,0.0726
4,0,5023922,200621,200621,5023922,0.0799
5,0,3723195,12470,12470,3723195,0.0067
6,0,4327892,42636,42636,4327892,0.0197
7,0,4664988,46230,46230,4664988,0.0198
8,0,5411091,51782,51782,5411091,0.0191
9,0,5473755,59342,59342,5473755,0.0217
10,0,5403422,77740,77740,5403422,0.0288
11,0,5609776,78549,78549,5609776,0.028
12,0,4815588,78584,78584,4815588,0.0326
13,0,5349824,79080,79080,5349824,0.0296
14,0,5199878,83463,83463,5199878,0.0321
15,0,4805666,84845,84845,4805666,0.0353
16,0,5333362,85112,85112,5333362,0.0319
17,0,4086209,95788,95788,4086209,0.0469
18,0,4347018,98011,98011,4347018,0.0451
19,0,5437279,98512,98512,5437279,0.0362
20,0,4858574,98996,98996,4858574,0.0408
21,0,5509839,105016,105016,5509839,0.0381
22,0,5417542,107675,107675,5417542,0.0398
23,0,4625036,107935,107935,4625036,0.0467
24,0,5151997,111614,111614,5151997,0.0433
25,0,5208395,111967,111967,5208395,0.043
26,0,5279948,120374,120374,5279948,0.0456
27,0,4216911,138460,138460,4216911,0.0657
28,0,5214180,147383,147383,5214180,0.0565
29,0,5225278,147861,147861,5225278,0.0566
30,0,4933897,150203,150203,4933897,0.0609
31,0,4763929,157326,157326,4763929,0.066
32,0,5054820,158379,158379,5054820,0.0627
33,0,5207231,173764,173764,5207231,0.0667
34,0,5539028,224832,224832,5539028,0.0812
35,0,3277011,20466,20466,3277011,0.0125
36,0,5103915,34197,34197,5103915,0.0134
37,0,4916172,44986,44986,4916172,0.0183
38,0,4118205,46623,46623,4118205,0.0226
39,0,4835350,51390,51390,4835350,0.0213
40,0,5210257,58948,58948,5210257,0.0226
41,0,4908439,71632,71632,4908439,0.0292
42,0,4818340,72110,72110,4818340,0.0299
43,0,5095066,74298,74298,5095066,0.0292
44,0,5221477,79454,79454,5221477,0.0304
45,0,4769466,83563,83563,4769466,0.035
46,0,4774564,87678,87678,4774564,0.0367
47,0,4553655,89503,89503,4553655,0.0393
48,0,4581709,91161,91161,4581709,0.0398
49,0,4920366,98447,98447,4920366,0.04
50,0,5319990,104055,104055,5319990,0.0391
51,0,5476672,113630,113630,5476672,0.0415
52,0,3850017,118171,118171,3850017,0.0614
53,0,4581181,125934,125930,4581185,0.055
54,0,4864635,130763,130763,4864635,0.0538
55,0,4292296,140799,140799,4292296,0.0656
56,0,4927159,146440,146440,4927159,0.0594
57,0,5510958,153071,153071,5510958,0.0556
58,0,4006073,157089,157089,4006073,0.0784
59,0,5264578,157414,157414,5264578,0.0598
60,0,4150923,161243,161243,4150923,0.0777
61,0,4894266,168343,168343,4894266,0.0688
62,0,5079217,173462,173462,5079217,0.0683
63,0,4807843,186129,186129,4807843,0.0774
64,0,4502567,192199,192199,4502567,0.0854
65,0,4215388,216245,216245,4215388,0.1026
66,0,5309879,220576,220576,5309879,0.0831
67,0,5453836,237250,237250,5453836,0.087
