batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,612156,157749,157704,612201,0.5152
2,0,558180,162397,162393,558184,0.5819
3,0,395747,169918,168555,397110,0.8489
4,0,640779,200621,200591,640809,0.6261
5,0,157161,12470,12068,157563,0.1532
6,0,294956,42636,42575,295017,0.2886
7,0,194066,46230,46154,194142,0.4755
8,0,559477,51782,51782,559477,0.1851
9,0,407082,59342,59277,407147,0.2912
10,0,703824,77740,77717,703847,0.2208
11,0,696603,78549,78538,696614,0.2255
12,0,480895,78584,78579,480900,0.3268
13,0,466133,79080,78296,466917,0.3354
14,0,465499,83463,83212,465750,0.3573
15,0,439170,84845,84812,439203,0.3862
16,0,612874,85112,85112,612874,0.2777
17,0,278283,95788,91398,282673,0.6467
18,0,451021,98011,97184,451848,0.4302
19,0,408028,98512,98512,408028,0.4829
20,0,388257,98996,97887,389366,0.5028
21,0,529738,105016,105016,529738,0.3965
22,0,739872,107675,107656,739891,0.291
23,0,359784,107935,107727,359992,0.5985
24,0,527637,111614,111613,527638,0.4231
25,0,677324,111967,111956,677335,0.3306
26,0,486640,120374,120364,486650,0.4947
27,0,315393,138460,138447,315406,0.8779
28,0,561649,147383,145889,563143,0.5181
29,0,595789,147861,147805,595845,0.4961
30,0,499579,150203,149662,500120,0.5985
31,0,570079,157326,157129,570276,0.5511
32,0,488587,158379,158150,488816,0.6471
33,0,532130,173764,173764,532130,0.6531
34,0,876542,224832,224632,876742,0.5124
35,0,145325,20466,20403,145388,0.2807
36,0,379630,34197,34197,379630,0.1802
37,0,458610,44986,44905,458691,0.1958
38,0,195614,46623,46623,195614,0.4767
39,0,316899,51390,51376,316913,0.3242
40,0,460760,58948,58948,460760,0.2559
41,0,354924,71632,71632,354924,0.4036
42,0,388642,72110,72110,388642,0.3711
43,0,417572,74298,74260,417610,0.3556
44,0,475210,79454,79454,475210,0.3344
45,0,420052,83563,83032,420583,0.3948
46,0,392347,87678,87594,392431,0.4464
47,0,299773,89503,89499,299777,0.5971
48,0,408024,91161,91161,408024,0.4468
49,0,463270,98447,98416,463301,0.4248
50,0,637790,104055,102175,639670,0.3195
51,0,598065,113630,113630,598065,0.38
52,0,227506,118171,116680,228997,1.0
53,0,397752,125934,123917,399769,0.6199
54,0,577017,130763,130679,577101,0.4529
55,0,344729,140799,140724,344804,0.8163
56,0,485782,146440,146344,485878,0.6024
57,0,620861,153071,153069,620863,0.4931
58,0,435169,157089,157055,435203,0.7218
59,0,466741,157414,153956,470199,0.6549
60,0,404152,161243,161100,404295,0.7969
61,0,548904,168343,168341,548906,0.6134
62,0,536493,173462,173462,536493,0.6467
63,0,561103,186129,186127,561105,0.6634
64,0,513270,192199,192198,513271,0.7489
65,0,394113,216245,215608,394750,1.0
66,0,681988,220576,220573,681991,0.6469
67,0,591389,237250,237125,591514,0.8018
