batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,1218029,157749,154761,1221017,0.2535
2,0,1018414,162397,162383,1018428,0.3189
3,0,1154306,169918,159603,1164621,0.2741
4,0,1147202,200621,200353,1147470,0.3492
5,0,1113155,12470,12470,1113155,0.0224
6,0,1315840,42636,42636,1315840,0.0648
7,0,1024962,46230,46230,1024962,0.0902
8,0,1125593,51782,51782,1125593,0.092
9,0,875786,59342,59342,875786,0.1355
10,0,1207970,77740,77316,1208394,0.128
11,0,1206050,78549,78426,1206173,0.13
12,0,1326271,78584,78564,1326291,0.1185
13,0,1027232,79080,78816,1027496,0.1534
14,0,1168791,83463,83226,1169028,0.1424
15,0,1227842,84845,84838,1227849,0.1382
16,0,1207167,85112,85112,1207167,0.141
17,0,1171848,95788,95606,1172030,0.1631
18,0,1422470,98011,97791,1422690,0.1375
19,0,978191,98512,98509,978194,0.2014
20,0,1248801,98996,98817,1248980,0.1582
21,0,1124855,105016,105014,1124857,0.1867
22,0,1108162,107675,107637,1108200,0.1943
23,0,1152420,107935,107760,1152595,0.187
24,0,1092298,111614,111569,1092343,0.2043
25,0,1139651,111967,111137,1140481,0.1949
26,0,1027875,120374,120374,1027875,0.2342
27,0,910036,138460,138340,910156,0.304
28,0,1010055,147383,131969,1025469,0.2574
29,0,1073606,147861,146336,1075131,0.2722
30,0,1174000,150203,149922,1174281,0.2553
31,0,1053407,157326,154095,1056638,0.2917
32,0,1206486,158379,158001,1206864,0.2618
33,0,1116573,173764,173331,1117006,0.3103
34,0,1290770,224832,223314,1292288,0.3456
35,0,1465547,20466,20466,1465547,0.0279
36,0,1078291,34197,34197,1078291,0.0634
37,0,1133522,44986,44986,1133522,0.0794
38,0,1194528,46623,46623,1194528,0.0781
39,0,1224078,51390,51390,1224078,0.084
40,0,1031079,58948,58948,1031079,0.1143
41,0,1124732,71632,71632,1124732,0.1274
42,0,1066035,72110,72110,1066035,0.1353
43,0,1327233,74298,74298,1327233,0.112
44,0,925985,79454,79454,925985,0.1716
45,0,1063790,83563,83186,1064167,0.1563
46,0,1184487,87678,87671,1184494,0.148
47,0,1218319,89503,89503,1218319,0.1469
48,0,1147119,91161,91161,1147119,0.1589
49,0,1420698,98447,98447,1420698,0.1386
50,0,1307518,104055,101936,1309637,0.1557
51,0,981967,113630,113580,982017,0.2313
52,0,1329545,118171,116058,1331658,0.1743
53,0,1419483,125934,124243,1421174,0.1748
54,0,979874,130763,130733,979904,0.2668
55,0,1057549,140799,140789,1057559,0.2663
56,0,948020,146440,146431,948029,0.3089
57,0,1059131,153071,153063,1059139,0.289
58,0,1399502,157089,157051,1399540,0.2244
59,0,1166527,157414,155055,1168886,0.2653
60,0,1563554,161243,149746,1575051,0.1901
61,0,1116953,168343,168335,1116961,0.3014
62,0,1140418,173462,173291,1140589,0.3039
63,0,1100661,186129,181269,1105521,0.3279
64,0,965860,192199,186343,971716,0.3835
65,0,1195586,216245,214931,1196900,0.3591
66,0,938503,220576,219574,939505,0.4674
67,0,993352,237250,234842,995760,0.4717
