batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,184549,157749,150217,192081,1.0
2,0,198667,162397,159411,201653,1.0
3,0,159456,169918,132854,196520,1.0
4,0,247700,200621,196473,251848,1.0
5,0,6142,12470,6064,12548,0.9665
6,0,45564,42636,40047,48153,1.0
7,0,51908,46230,45082,53056,1.0
8,0,69887,51782,51504,70165,1.0
9,0,132534,59342,58921,132955,0.8863
10,0,312435,77740,77123,313052,0.4927
11,0,114434,78549,77288,115695,1.0
12,0,80265,78584,74079,84770,1.0
13,0,96034,79080,70530,104584,1.0
14,0,107125,83463,82309,108279,1.0
15,0,95715,84845,83122,97438,1.0
16,0,106388,85112,84513,106987,1.0
17,0,94461,95788,78370,111879,1.0
18,0,110803,98011,93994,114820,1.0
19,0,303071,98512,98470,303113,0.6497
20,0,109578,98996,95412,113162,1.0
21,0,140537,105016,104764,140789,1.0
22,0,134568,107675,106233,136010,1.0
23,0,126010,107935,105828,128117,1.0
24,0,137367,111614,111416,137565,1.0
25,0,135677,111967,111342,136302,1.0
26,0,144272,120374,117273,147373,1.0
27,0,168751,138460,136078,171133,1.0
28,0,158159,147383,133279,172263,1.0
29,0,436533,147861,146377,438017,0.6684
30,0,166883,150203,135916,181170,1.0
31,0,174087,157326,149668,181745,1.0
32,0,175356,158379,155085,178650,1.0
33,0,292139,173764,173667,292236,1.0
34,0,381101,224832,222813,383120,1.0
35,0,24953,20466,18879,26540,1.0
36,0,38388,34197,33716,38869,1.0
37,0,51074,44986,42852,53208,1.0
38,0,53927,46623,46565,53985,1.0
39,0,56531,51390,49584,58337,1.0
40,0,68781,58948,58818,68911,1.0
41,0,79389,71632,71094,79927,1.0
42,0,83869,72110,71868,84111,1.0
43,0,89659,74298,73029,90928,1.0
44,0,92538,79454,78000,93992,1.0
45,0,95501,83563,79435,99629,1.0
46,0,102167,87678,85641,104204,1.0
47,0,103448,89503,88921,104030,1.0
48,0,99868,91161,90847,100182,1.0
49,0,111549,98447,96859,113137,1.0
50,0,420367,104055,99852,424570,0.4704
51,0,189766,113630,113267,190129,1.0
52,0,118975,118171,111365,125781,1.0
53,0,154316,125934,120418,159832,1.0
54,0,144444,130763,127520,147687,1.0
55,0,159068,140799,138370,161497,1.0
56,0,153307,146440,142083,157664,1.0
57,0,188021,153071,152145,188947,1.0
58,0,178053,157089,155228,179914,1.0
59,0,180464,157414,152141,185737,1.0
60,0,175320,161243,158305,178258,1.0
61,0,183647,168343,166155,185835,1.0
62,0,189374,173462,168712,194124,1.0
63,0,209235,186129,183569,211795,1.0
64,0,223833,192199,191260,224772,1.0
65,0,226749,216245,209525,233469,1.0
66,0,296691,220576,220382,296885,1.0
67,0,258973,237250,230165,266058,1.0
