batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,167616,157749,147951,177414,1.0
2,0,182030,162397,158593,185834,1.0
3,0,164919,169918,139663,195174,1.0
4,0,225942,200621,195915,230648,1.0
5,0,1781,12470,1781,12470,0.2856
6,0,41205,42636,38536,45305,1.0
7,0,48210,46230,44431,50009,1.0
8,0,58079,51782,50971,58890,1.0
9,0,83050,59342,58851,83541,1.0
10,0,200734,77740,76884,201590,0.7628
11,0,86574,78549,76931,88192,1.0
12,0,77465,78584,73986,82063,1.0
13,0,81246,79080,71373,88953,1.0
14,0,98380,83463,82926,98917,1.0
15,0,93016,84845,82991,94870,1.0
16,0,92567,85112,83611,94068,1.0
17,0,100265,95788,80304,115749,1.0
18,0,102094,98011,92449,107656,1.0
19,0,295699,98512,98480,295731,0.666
20,0,104427,98996,95681,107742,1.0
21,0,119496,105016,104723,119789,1.0
22,0,120913,107675,106701,121887,1.0
23,0,121842,107935,106296,123481,1.0
24,0,126593,111614,111084,127123,1.0
25,0,130902,111967,111682,131187,1.0
26,0,128814,120374,116186,133002,1.0
27,0,166151,138460,135569,169042,1.0
28,0,153601,147383,134075,166909,1.0
29,0,475443,147861,145544,477760,0.6093
30,0,155491,150203,131462,174232,1.0
31,0,165792,157326,148927,174191,1.0
32,0,168106,158379,155039,171446,1.0
33,0,272693,173764,173485,272972,1.0
34,0,307046,224832,222694,309184,1.0
35,0,25423,20466,19360,26529,1.0
36,0,36434,34197,33705,36926,1.0
37,0,47072,44986,41948,50110,1.0
38,0,51120,46623,46370,51373,1.0
39,0,53024,51390,48992,55422,1.0
40,0,64009,58948,58557,64400,1.0
41,0,75299,71632,70747,76184,1.0
42,0,79096,72110,71623,79583,1.0
43,0,84140,74298,73188,85250,1.0
44,0,81739,79454,77255,83938,1.0
45,0,85632,83563,78191,91004,1.0
46,0,94486,87678,85932,96232,1.0
47,0,100524,89503,88884,101143,1.0
48,0,96331,91161,90712,96780,1.0
49,0,104668,98447,96644,106471,1.0
50,0,367223,104055,100531,370747,0.5423
51,0,139117,113630,113065,139682,1.0
52,0,112052,118171,109842,120381,1.0
53,0,145577,125934,119265,152246,1.0
54,0,138605,130763,127509,141859,1.0
55,0,153675,140799,139014,155460,1.0
56,0,147389,146440,141548,152281,1.0
57,0,175878,153071,151820,177129,1.0
58,0,175323,157089,156035,176377,1.0
59,0,171805,157414,153152,176067,1.0
60,0,171677,161243,158585,174335,1.0
61,0,175464,168343,164903,178904,1.0
62,0,179603,173462,168618,184447,1.0
63,0,203313,186129,183248,206194,1.0
64,0,219391,192199,191308,220282,1.0
65,0,219532,216245,207520,228257,1.0
66,0,277396,220576,219882,278090,1.0
67,0,250026,237250,230891,256385,1.0
