Round,EncodingMode,UsedSparsity,UsedClusters,BaselineBits,CompressedBits,CompressionRatio
-1,SH,0.2,-,154016352,157525209,0.977725105815409
-1,SH,0.2,-,154016352,165309312,0.9316858804121698
-1,SH,0.2,-,154016352,165694037,0.9295225954637125
-1,SH,0.2,-,154016352,165900895,0.9283635950296498
-1,SH,0.2,-,154016352,166523647,0.9248917741118113
-1,SH,0.2,-,154016352,166939929,0.9225854628245733
-1,SH,0.2,-,154016352,167503666,0.9194804816953094
-1,SH,0.2,-,154016352,167167673,0.9213285610696754
-1,SH,0.2,-,154016352,167254730,0.9208490036232204
-1,SH,0.2,-,154016352,167207779,0.9211075739515123
-1,SH,0.2,-,154016352,167438419,0.9198387843536205
-1,SH,0.2,-,154016352,167086072,0.9217785157787449
-1,SH,0.2,-,154016352,167129335,0.9215399036889447
-1,SH,0.2,-,154016352,166751338,0.92362887913352
-1,SH,0.2,-,154016352,167198427,0.9211590948154798
-1,SH,0.2,-,154016352,167026745,0.9221059256020886
-1,SH,0.2,-,154016352,167013042,0.9221815856342779
-1,SH,0.2,-,154016352,167033458,0.92206886770099
-1,SH,0.2,-,154016352,166849279,0.9230867056985237
-1,SH,0.2,-,154016352,166416057,0.925489729536035
-1,SH,0.2,-,154016352,166682766,0.9240088532888325
-1,SH,0.2,-,154016352,166750793,0.9236318993574794
-1,SH,0.2,-,154016352,166356142,0.925823051935058
-1,SH,0.2,-,154016352,166411407,0.9255155884545979
-1,SH,0.2,-,154016352,165704149,0.92946587155662
