batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,220455,157749,156159,222045,1.0
2,0,240655,162397,159917,243135,1.0
3,0,87103,169918,79315,177706,0.8927
4,0,297084,200621,198464,299241,1.0
5,0,1848,12470,1708,12610,0.2709
6,0,50777,42636,35755,57658,1.0
7,0,56380,46230,44312,58298,1.0
8,0,107378,51782,51456,107704,0.9555
9,0,70524,59342,47046,82820,1.0
10,0,140154,77740,75989,141905,1.0
11,0,132359,78549,77465,133443,1.0
12,0,89245,78584,76461,91368,1.0
13,0,86072,79080,66784,98368,1.0
14,0,109276,83463,76718,116021,1.0
15,0,102308,84845,82083,105070,1.0
16,0,111072,85112,84773,111411,1.0
17,0,83318,95788,66046,113060,1.0
18,0,100382,98011,85913,112480,1.0
19,0,174843,98512,96501,176854,1.0
20,0,99006,98996,79258,118744,1.0
21,0,123513,105016,103224,125305,1.0
22,0,154375,107675,106342,155708,1.0
23,0,104754,107935,90743,121946,1.0
24,0,152758,111614,110914,153458,1.0
25,0,147586,111967,110074,149479,1.0
26,0,183140,120374,119708,183806,1.0
27,0,137584,138460,115226,160818,1.0
28,0,139169,147383,115727,170825,1.0
29,0,248294,147861,130115,266040,0.9782
30,0,114236,150203,106199,158240,1.0
31,0,208083,157326,150378,215031,1.0
32,0,187489,158379,150257,195611,1.0
33,0,245765,173764,171968,247561,1.0
34,0,324110,224832,218488,330454,1.0
35,0,11716,20466,7848,24334,0.645
36,0,64541,34197,34192,64546,1.0
37,0,96930,44986,44508,97408,0.9138
38,0,52917,46623,45027,54513,1.0
39,0,69561,51390,49697,71254,1.0
40,0,112826,58948,58945,112829,1.0
41,0,107326,71632,71508,107450,1.0
42,0,119496,72110,71985,119621,1.0
43,0,95939,74298,72843,97394,1.0
44,0,133985,79454,79280,134159,1.0
45,0,95057,83563,75215,103405,1.0
46,0,111631,87678,82938,116371,1.0
47,0,104377,89503,86318,107562,1.0
48,0,125612,91161,91069,125704,1.0
49,0,124881,98447,92605,130723,1.0
50,0,184958,104055,99602,189411,1.0
51,0,204403,113630,113550,204483,1.0
52,0,74693,118171,74240,118624,1.0
53,0,107271,125934,97625,135580,1.0
54,0,185544,130763,127885,188422,1.0
55,0,163351,140799,136045,168105,1.0
56,0,187705,146440,145260,188885,1.0
57,0,210144,153071,152017,211198,1.0
58,0,165488,157089,144900,177677,1.0
59,0,131252,157414,118425,170241,1.0
60,0,134914,161243,124093,172064,1.0
61,0,210925,168343,167034,212234,1.0
62,0,213067,173462,168816,217713,1.0
63,0,240047,186129,183640,242536,1.0
64,0,240246,192199,188830,243615,1.0
65,0,210100,216245,193713,232632,1.0
66,0,324717,220576,220312,324981,1.0
67,0,271268,237250,226914,281604,1.0
