batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,290354,157749,154531,293572,1.0
2,0,301939,162397,160462,303874,1.0
3,0,174271,169918,97000,247189,0.7848
4,0,322073,200621,198614,324080,1.0
5,0,31545,12470,10045,33970,0.5914
6,0,80754,42636,41418,81972,1.0
7,0,69109,46230,45648,69691,1.0
8,0,103833,51782,51704,103911,0.9952
9,0,134203,59342,57990,135555,0.8556
10,0,309879,77740,76728,310891,0.4936
11,0,181709,78549,77468,182790,0.8476
12,0,102965,78584,76872,104677,1.0
13,0,131382,79080,70247,140215,1.0
14,0,151024,83463,81731,152756,1.0
15,0,154915,84845,83450,156310,1.0
16,0,148289,85112,84956,148445,1.0
17,0,148118,95788,89514,154392,1.0
18,0,152987,98011,93702,157296,1.0
19,0,228567,98512,98462,228617,0.8614
20,0,127991,98996,91673,135314,1.0
21,0,196443,105016,103780,197679,1.0
22,0,236291,107675,106981,236985,0.9029
23,0,134508,107935,103601,138842,1.0
24,0,192213,111614,111207,192620,1.0
25,0,224938,111967,111157,225748,0.9848
26,0,219153,120374,119494,220033,1.0
27,0,173141,138460,133388,178213,1.0
28,0,193443,147383,133224,207602,1.0
29,0,354472,147861,139944,362389,0.7723
30,0,178220,150203,134042,194381,1.0
31,0,268695,157326,150181,275840,1.0
32,0,237915,158379,155739,240555,1.0
33,0,268436,173764,172980,269220,1.0
34,0,408573,224832,222711,410694,1.0
35,0,30629,20466,18439,32656,1.0
36,0,76261,34197,34194,76264,0.8967
37,0,104362,44986,44670,104678,0.8535
38,0,81662,46623,46429,81856,1.0
39,0,101856,51390,50308,102938,0.9774
40,0,119816,58948,58941,119823,0.9838
41,0,114923,71632,71498,115057,1.0
42,0,121261,72110,71990,121381,1.0
43,0,115027,74298,73382,115943,1.0
44,0,141514,79454,79189,141779,1.0
45,0,122350,83563,81805,124108,1.0
46,0,136210,87678,86215,137673,1.0
47,0,120169,89503,88968,120704,1.0
48,0,134599,91161,91085,134675,1.0
49,0,195767,98447,96886,197328,0.982
50,0,384269,104055,100742,387582,0.5198
51,0,263317,113630,113535,263412,0.862
52,0,111773,118171,104756,125188,1.0
53,0,182585,125934,117514,191005,1.0
54,0,211239,130763,128009,213993,1.0
55,0,183439,140799,138956,185282,1.0
56,0,180848,146440,145038,182250,1.0
57,0,254924,153071,152650,255345,1.0
58,0,193501,157089,154182,196408,1.0
59,0,180517,157414,140440,197491,1.0
60,0,182630,161243,145075,198798,1.0
61,0,221954,168343,166663,223634,1.0
62,0,248472,173462,168663,253271,1.0
63,0,251099,186129,183765,253463,1.0
64,0,236822,192199,190142,238879,1.0
65,0,223564,216245,204714,235095,1.0
66,0,338606,220576,219763,339419,1.0
67,0,275243,237250,229801,282692,1.0
