Round,Train Loss,Dice WT
-1,0.9629250386357308,0.1957
-1,0.9600918887555598,0.3679
-1,0.9585762029886246,0.3088
-1,0.9568644905090332,0.3297
-1,0.9545872922241687,0.3158
-1,0.9516127510368826,0.3725
-1,0.9473759035766124,0.3029
-1,0.9420920756459236,0.2734
-1,0.9358165241777897,0.2281
-1,0.9280320322513582,0.2014
-1,0.9191628359258175,0.3454
-1,0.9077817490696907,0.3468
-1,0.8939029607176782,0.418
-1,0.8770796065032481,0.499
-1,0.8562474894523622,0.5937
-1,0.8306356422603131,0.5482
-1,0.799961943179369,0.5935
-1,0.763214506059885,0.6918
-1,0.7190557551383974,0.7775
-1,0.6668280613422394,0.9885
-1,0.6140569590032101,0.8604
-1,0.554902994632721,0.9967
-1,0.49800258547067633,0.9878
-1,0.44255896270275114,0.9627
-1,0.3967708891630173,1.0
