batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,841983,157749,157731,842001,0.3747
2,0,698651,162397,162383,698665,0.4648
3,0,639542,169918,168148,641312,0.5244
4,0,864503,200621,200621,864503,0.4641
5,0,514135,12470,12331,514274,0.048
6,0,648735,42636,42628,648743,0.1314
7,0,461968,46230,46226,461972,0.2001
8,0,756204,51782,51782,756204,0.137
9,0,523084,59342,59264,523162,0.2266
10,0,873905,77740,77724,873921,0.1779
11,0,870952,78549,78546,870955,0.1804
12,0,796839,78584,78581,796842,0.1972
13,0,668050,79080,78053,669077,0.2333
14,0,736667,83463,83413,736717,0.2264
15,0,682117,84845,84813,682149,0.2487
16,0,837776,85112,85112,837776,0.2032
17,0,571700,95788,92832,574656,0.3231
18,0,818368,98011,97563,818816,0.2383
19,0,478098,98512,98512,478098,0.4121
20,0,676333,98996,98401,676928,0.2907
21,0,730338,105016,105016,730338,0.2876
22,0,914905,107675,107665,914915,0.2354
23,0,606054,107935,107687,606302,0.3552
24,0,707115,111614,111614,707115,0.3157
25,0,884461,111967,111956,884472,0.2532
26,0,700214,120374,120374,700214,0.3438
27,0,531541,138460,138400,531601,0.5207
28,0,769691,147383,146106,770968,0.379
29,0,726116,147861,147730,726247,0.4068
30,0,730799,150203,149247,731755,0.4079
31,0,822823,157326,157155,822994,0.3819
32,0,721682,158379,158241,721820,0.4385
33,0,664240,173764,173763,664241,0.5232
34,0,1055413,224832,224592,1055653,0.4255
35,0,575966,20466,20403,576029,0.0708
36,0,614236,34197,34197,614236,0.1113
37,0,713067,44986,44983,713070,0.1262
38,0,500372,46623,46623,500372,0.1864
39,0,634288,51390,51379,634299,0.162
40,0,743484,58948,58948,743484,0.1586
41,0,655079,71632,71632,655079,0.2187
42,0,716719,72110,72110,716719,0.2012
43,0,664926,74298,74247,664977,0.2233
44,0,715663,79454,79454,715663,0.222
45,0,608899,83563,83140,609322,0.2729
46,0,686708,87678,87481,686905,0.2547
47,0,632043,89503,89501,632045,0.2832
48,0,703461,91161,91161,703461,0.2592
49,0,721002,98447,98411,721038,0.273
50,0,890356,104055,102568,891843,0.23
51,0,774875,113630,113630,774875,0.2933
52,0,552815,118171,115438,555548,0.4156
53,0,741152,125934,124072,743014,0.334
54,0,814273,130763,130729,814307,0.3211
55,0,625495,140799,140747,625547,0.45
56,0,718865,146440,146411,718894,0.4073
57,0,832608,153071,153070,832609,0.3677
58,0,800926,157089,157047,800968,0.3921
59,0,688325,157414,154140,691599,0.4457
60,0,780688,161243,161033,780898,0.4124
61,0,844423,168343,168342,844424,0.3987
62,0,819175,173462,173458,819179,0.4235
63,0,871891,186129,186129,871891,0.427
64,0,766312,192199,192199,766312,0.5016
65,0,673152,216245,215535,673862,0.6397
66,0,880943,220576,220573,880946,0.5008
67,0,801138,237250,237110,801278,0.5918
