batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,392113,157749,157675,392187,0.8041
2,0,469144,162397,162394,469147,0.6923
3,0,164365,169918,118858,215425,1.0
4,0,730012,200621,200621,730012,0.5496
5,0,467,12470,467,12470,0.0749
6,0,67373,42636,39436,70573,1.0
7,0,108882,46230,45630,109482,0.8336
8,0,184280,51782,51729,184333,0.5613
9,0,70937,59342,46977,83302,1.0
10,0,179060,77740,77459,179341,0.8638
11,0,165714,78549,78500,165763,0.9471
12,0,180252,78584,78439,180397,0.8696
13,0,122846,79080,69651,132275,1.0
14,0,153634,83463,81767,155330,1.0
15,0,117751,84845,76024,126572,1.0
16,0,285792,85112,85112,285792,0.5956
17,0,90725,95788,60721,125792,0.9654
18,0,86924,98011,65848,119087,1.0
19,0,498629,98512,98512,498629,0.3951
20,0,118400,98996,78349,139047,1.0
21,0,152135,105016,103140,154011,1.0
22,0,329090,107675,107652,329113,0.6542
23,0,96187,107935,68713,135409,1.0
24,0,256306,111614,111281,256639,0.8672
25,0,180050,111967,109879,182138,1.0
26,0,486737,120374,120374,486737,0.4946
27,0,195710,138460,133855,200315,1.0
28,0,173793,147383,124907,196269,1.0
29,0,352565,147861,134591,365835,0.7358
30,0,182862,150203,117121,215944,1.0
31,0,419515,157326,157150,419691,0.7489
32,0,415706,158379,158324,415761,0.7616
33,0,538776,173764,173764,538776,0.645
34,0,696588,224832,221799,699621,0.6341
35,0,20682,20466,14466,26682,1.0
36,0,191972,34197,34197,191972,0.3563
37,0,266804,44986,44861,266929,0.3361
38,0,86875,46623,46007,87491,1.0
39,0,105327,51390,49942,106775,0.9355
40,0,346523,58948,58948,346523,0.3402
41,0,332001,71632,71632,332001,0.4315
42,0,289012,72110,72110,289012,0.499
43,0,119589,74298,72289,121598,1.0
44,0,277567,79454,79454,277567,0.5725
45,0,296150,83563,83064,296649,0.56
46,0,256187,87678,84858,259007,0.6553
47,0,161882,89503,88163,163222,1.0
48,0,250308,91161,90850,250619,0.725
49,0,263355,98447,98214,263588,0.7452
50,0,183755,104055,99004,188806,1.0
51,0,509412,113630,113630,509412,0.4461
52,0,65373,118171,64219,119325,1.0
53,0,56416,125934,52318,130032,0.8047
54,0,452480,130763,129558,453685,0.5711
55,0,234414,140799,135709,239504,1.0
56,0,523962,146440,146340,524062,0.5585
57,0,469460,153071,152468,470063,0.6487
58,0,236957,157089,148011,246035,1.0
59,0,169734,157414,118560,208588,1.0
60,0,116791,161243,98014,180020,1.0
61,0,550315,168343,168343,550315,0.6118
62,0,502490,173462,173462,502490,0.6904
63,0,472131,186129,186129,472131,0.7885
64,0,518326,192199,192199,518326,0.7416
65,0,378906,216245,213169,381982,1.0
66,0,630273,220576,220478,630371,0.6995
67,0,506489,237250,236581,507158,0.933
